Category: All categories

Day,Ripple: (Worldwide)
2014-03-05,81
2014-03-06,86
2014-03-07,85
2014-03-08,76
2014-03-09,82
2014-03-10,80
2014-03-11,73
2014-03-12,82
2014-03-13,96
2014-03-14,77
2014-03-15,65
2014-03-16,63
2014-03-17,81
2014-03-18,88
2014-03-19,74
2014-03-20,86
2014-03-21,87
2014-03-22,77
2014-03-23,80
2014-03-24,84
2014-03-25,91
2014-03-26,82
2014-03-27,82
2014-03-28,78
2014-03-29,76
2014-03-30,71
2014-03-31,86
2014-04-01,100
2014-04-02,87
2014-04-03,84
2014-04-04,85
2014-04-05,84
