Category: All categories

Day,Ripple: (Worldwide)
2014-11-05,81
2014-11-06,84
2014-11-07,73
2014-11-08,81
2014-11-09,71
2014-11-10,90
2014-11-11,86
2014-11-12,82
2014-11-13,96
2014-11-14,87
2014-11-15,73
2014-11-16,66
2014-11-17,76
2014-11-18,78
2014-11-19,84
2014-11-20,89
2014-11-21,84
2014-11-22,94
2014-11-23,93
2014-11-24,86
2014-11-25,88
2014-11-26,100
2014-11-27,93
2014-11-28,89
2014-11-29,82
2014-11-30,78
2014-12-01,66
2014-12-02,88
2014-12-03,93
2014-12-04,74
2014-12-05,93
