Category: All categories

Day,Ripple: (Worldwide)
2016-01-05,90
2016-01-06,92
2016-01-07,82
2016-01-08,91
2016-01-09,88
2016-01-10,91
2016-01-11,80
2016-01-12,91
2016-01-13,75
2016-01-14,91
2016-01-15,85
2016-01-16,100
2016-01-17,85
2016-01-18,90
2016-01-19,90
2016-01-20,90
2016-01-21,91
2016-01-22,91
2016-01-23,90
2016-01-24,82
2016-01-25,90
2016-01-26,86
2016-01-27,87
2016-01-28,98
2016-01-29,93
2016-01-30,93
2016-01-31,77
2016-02-01,94
2016-02-02,91
2016-02-03,83
2016-02-04,92
2016-02-05,89
