Category: All categories

Day,Ripple: (Worldwide)
2015-04-05,71
2015-04-06,94
2015-04-07,87
2015-04-08,96
2015-04-09,100
2015-04-10,84
2015-04-11,80
2015-04-12,85
2015-04-13,83
2015-04-14,82
2015-04-15,89
2015-04-16,82
2015-04-17,82
2015-04-18,76
2015-04-19,77
2015-04-20,79
2015-04-21,75
2015-04-22,83
2015-04-23,81
2015-04-24,81
2015-04-25,66
2015-04-26,72
2015-04-27,87
2015-04-28,85
2015-04-29,82
2015-04-30,84
2015-05-01,93
2015-05-02,75
2015-05-03,72
2015-05-04,74
2015-05-05,89
