Category: All categories

Day,Ripple: (Worldwide)
2014-05-05,87
2014-05-06,92
2014-05-07,99
2014-05-08,90
2014-05-09,91
2014-05-10,91
2014-05-11,85
2014-05-12,84
2014-05-13,93
2014-05-14,90
2014-05-15,93
2014-05-16,85
2014-05-17,100
2014-05-18,92
2014-05-19,74
2014-05-20,76
2014-05-21,90
2014-05-22,83
2014-05-23,84
2014-05-24,71
2014-05-25,79
2014-05-26,79
2014-05-27,79
2014-05-28,87
2014-05-29,83
2014-05-30,75
2014-05-31,85
2014-06-01,77
2014-06-02,74
2014-06-03,86
2014-06-04,81
2014-06-05,99
