Category: All categories

Day,Ripple: (Worldwide)
2015-09-05,90
2015-09-06,80
2015-09-07,93
2015-09-08,76
2015-09-09,70
2015-09-10,82
2015-09-11,82
2015-09-12,84
2015-09-13,68
2015-09-14,76
2015-09-15,89
2015-09-16,76
2015-09-17,77
2015-09-18,77
2015-09-19,68
2015-09-20,79
2015-09-21,76
2015-09-22,76
2015-09-23,84
2015-09-24,73
2015-09-25,83
2015-09-26,86
2015-09-27,87
2015-09-28,73
2015-09-29,86
2015-09-30,100
2015-10-01,87
2015-10-02,84
2015-10-03,88
2015-10-04,75
2015-10-05,79
