Category: All categories

Day,Bitcoin: (Worldwide)
2018-04-01,93
2018-04-02,100
2018-04-03,91
2018-04-04,86
2018-04-05,94
2018-04-06,95
2018-04-07,77
2018-04-08,73
2018-04-09,85
2018-04-10,83
2018-04-11,77
2018-04-12,95
2018-04-13,94
2018-04-14,73
2018-04-15,73
2018-04-16,77
2018-04-17,74
2018-04-18,76
2018-04-19,77
2018-04-20,79
2018-04-21,73
2018-04-22,70
2018-04-23,77
2018-04-24,93
2018-04-25,88
2018-04-26,73
2018-04-27,71
2018-04-28,64
2018-04-29,65
2018-04-30,68
2018-05-01,66
