Date,Open,Close,High,Low,Volume,Percentage Change,Classification
1439010000,0.01489,0.01471373,0.01512882,0.01462505,33.13181048999999,0.002048300579190254,1
1439096400,0.0148,0.01474393,0.01501005,0.014580999999999997,38.68551295,0.02807994745671749,1
1439182800,0.01488856,0.015169899999999998,0.01517989,0.01461001,25.19534928,0.008225182071328163,1
1439269200,0.015169899999999998,0.01529571,0.0154189,0.01485726,140.59509815999996,0.02886403165757656,0
1439355600,0.01529571,0.0148666,0.01547829,0.01399005,246.97260946000003,0.008799499832093716,1
1439442000,0.01475901,0.01499858,0.01534059,0.01423585,199.80158010000002,0.011143489740788937,1
1439528400,0.01483525,0.015167600000000002,0.01591716,0.01483524,141.33962444000002,0.011172658763825893,0
1439614800,0.01515886,0.01500001,0.01520101,0.01499086,48.65076088,0.02408999763429165,1
1439701200,0.01500024,0.01537028,0.01559999,0.0149017,87.66147608000001,0.00015026745677459985,1
1439787600,0.01555083,0.01537259,0.0156,0.01520042,95.48848301999999,0.007552178576588631,1
1439874000,0.01548532,0.01548957,0.01565472,0.01500586,138.86733085000003,0.012390196323394775,0
1439960400,0.01548763,0.0153,0.01548763,0.01500053,50.383378320000006,0.012895550578832626,0
1440046800,0.0153001,0.01510521,0.01549998,0.0151,101.63896469000001,0.015947232022881508,1
1440133200,0.01525968,0.01535,0.01549162,0.01521741,68.84032378999999,0.0034201263915747404,0
1440219600,0.01535,0.01529768,0.01551687,0.01520159,35.86807727000001,0.021515851840376854,0
1440306000,0.015269999999999999,0.01497547,0.0153,0.01475,99.69761451999999,0.1791708618402481,0
1440392400,0.01497358,0.0127,0.01497615,0.01221747,236.27070039000003,0.021874580532312393,1
1440478800,0.0127,0.01298402,0.01430052,0.01254298,264.65447487,0.01698990724980831,1
1440565200,0.01314376,0.01320843,0.01334702,0.01280014,94.89923566000003,0.0741966962814331,0
1440651600,0.01320878,0.0122961,0.01323576,0.01224,101.30284046999998,0.022279225289821625,1
1440738000,0.0122961,0.01257629,0.01282957,0.01227,74.46980011,0.01605731062591076,0
1440824400,0.01257629,0.01237754,0.01266933,0.01226015,26.651884289999995,0.0018112902762368321,1
1440910800,0.01249448,0.0124,0.01267092,0.01218916,25.604248179999995,0.005658451002091169,0
1440997200,0.0124,0.01233023,0.01250109,0.01218916,55.30199964,0.012509556487202644,0
1441083600,0.012406100000000002,0.01217789,0.01247135,0.01217789,37.21892673,0.002120656194165349,1
1441170000,0.01217791,0.01220377,0.01238708,0.01207843,50.494791840000005,0.045737750828266144,0
