Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530697924.0,VARZAR_INVESTMENT,Trading plan: LTCUSD (Litecoin),"
The Litecoin rate has stopped in flat. 
Priority of the day:  LTCUSD 0.19%  rate increase to $ 91.50. 
We stick to the forecast of the growth rate of Litecoin to $ 91.50. 
Projected scenarios: 
1. The  LTCUSD 0.19%  rate will rise from $ 84.30 to $ 91.50. 
2. The  LTCUSD 0.19%  rate may not reach our target today. 
An alternative scenario: 
We believe that Litecoin rate may continue fall to $ 71. 

",Long,23,1,1
