Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530487898.0,ESSCRS,ETH triangle Wave 4 almost complete,"
Triangle almost complete, the E wave should come down to 447.50-448.50, First price target algos will be taking profit at 476, could go higher depending on  volume . 
",Long,13,0,1
