Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530990919.0,MoseFx,LITECOIN D1,"
GeometryTrader
",Short,47,1,1
1530990807.0,MoseFx,LITECOIN D1,"
GeometryTrader
",Short,25,0,1
