Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530664024.0,principaloverprinciple,XRPUSD 15M POSSIBILITY,"
SCALP SELL TO LONG ENTRY
",Long,33,0,0
1530663641.0,AlmostaTrader,XRP - 07/03,"
Fib's and a box or two!
",,14,0,0
