Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530177640.0,BernhardAnalytics,where to buy xrpusd again? ,"
where to buy xrpusd again? 
",,48,0,2
1530174012.0,petro90,trouble for investors XRP part 2,"
In the previous idea, I forecasted a drop of $ 0.36. However, the consolidation was delayed and turned into a triangle, which is often pushed down. My target is the same. 
However, if you look at the larger timeframe - the price can reach up to 0.24-0.25 $ (see the idea of ""Juicy Short"")
",Short,129,0,2
