Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530820931.0,FinanceRhino,5-0 and Gartley  ,"
 Bullish 5-0  pattern with an internal  Gartley .  The  gartley pattern  is also showing  bullish divergence .  
",Long,41,0,3
1530816611.0,jiyongprk,XRP/USD Short Trade Opportunity,"
.
",Short,72,0,0
