Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530254923.0,t_analyzor,cap,"
crypto market cap & this wave are clearly in  wedge .if this  wedge  is legit we can see start of bull run is all crypto market. 
vol is dropping and it is a proof of the  wedge .this last wave is very extended and must be terminate very soon. 
in the last wave of  wedge  there is two  wedge  & bull  div 0.32%  is clearly can be see on all indicator.
",Long,265,0,8
