Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530105568.0,zackxl,LTC possible quick double up opportunity?,"
The next stop for LTC looks like the $55 level, should this happen a lot of buying pressure would be created with very little resistance in the way to the $100 region. 
",Long,23,0,0
1530104680.0,Quantamize,Robert Shiler BTC Comments - LTC AI/ML ,"
o	Nobel Laurette Economist, Robert Shiller, had an interview with Bloomberg yesterday and noted that  Bitcoin              is a social movement and that its popularity is split across different lines. The economist called the  Bitcoin              phenomenon “generation and geographic”. Shiller discussed how Silicon Valley is more enthusiastic than the East Coast and that impressive cryptographic theory has emerged from computer scientists. However, Shiller mentioned how  Bitcoin              could be extinct in 100 years because of hard forks.  

o	o The AI Machine Learning 3-Day Crypto Signal for Litecoin is Don’t Own and was published this morning. Learn how to use ML 3-Day signals when trading cryptos. The average accuracy score for the Machine Learning algorithms for Litecoin is 61.57% 

",,22,0,0
