Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530312514.0,lady_luck,ETH weekly eliott waves,"
i'm not quiet happy with the count so i'd be happy to hear other suggestion. 
But the  macd  read suggest a wave 3 where i put it 
So does the absence of overlap with the previous one
",Long,27,0,0
