Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530111169.0,joachim.snellings,Index only alts,"
This is the market cap (kind of outdated, I should change the coins but I'm just not in the mood). I'm gonna keep it simple this time. One line that describes a lot of potential ;). Never forget to look at the big picture. You don't understand the behaviour of a Termite colony by studying the ant solely. 


Happy trading!
",,31,0,0
