Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530310046.0,chavba,ETH buy the breakout,"
soon
",Long,32,0,0
1530309841.0,chavba,ETH buyzone,"
as i see
",Long,17,0,0
