Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530328530.0,ColinGallaghere5,Finally Something bullish from Crypto! Bullish Divergence!,"
Bloomberg crypto index has held its ground and managed no to break below previous Feb lows! 
RSI  has broken downtrend resistance for the first time since the failed  UA -3.48%  at 10k. 

Now we watch. I expect another test of the lows before marking up!
",Long,127,0,1
