Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530285775.0,vaak_2,ok,"
ok
",,5,0,0
1530283822.0,vaak_2,Dash RSI ,"
If break out, then potential 400 USD.
",Long,13,0,0
