Date,Open,Close,High,Low,Volume,Percentage Change,Classification
1439010000,0.7208243405999999,0.6819408749999999,0.7436359707,0.6557961102000001,235.19042204000004,0.0006434759707190096,0
1439096400,0.6820219088999999,0.6948697429999999,0.6999718384999999,0.61523,305.71274385,0.05907025933265686,0
1439182800,0.6922780451999999,0.6579618799999999,0.7090915606,0.6441983020000001,108.38308018,0.05431077629327774,0
1439269200,0.6556384296,0.6323688944999999,0.68536625,0.5901531999999999,243.24233212,0.01580040343105793,0
1439355600,0.630326736,0.6102177839999999,0.6547251999999999,0.5946097241999999,167.16371458000003,0.06075575947761536,0
1439442000,0.6067659127999999,0.5727932,0.6440229000000001,0.5461040000000001,220.80859135,0.06257829815149307,1
1439528400,0.5673239487999999,0.6176740938,0.6394447422999999,0.5411414439000001,144.42981823999997,0.035475000739097595,1
1439614800,0.6176046479999999,0.627432,0.6673749999999999,0.5887245638999999,174.43316753000005,0.011378002353012562,0
1439701200,0.6284559216000001,0.62087172,0.6669896746,0.6102728829999999,202.93492829000004,0.019908195361495015,0
1439787600,0.6228883656,0.5975844911999999,0.6286643160000001,0.5718444546,217.89056009,0.00539713678881526,0
1439874000,0.5923388209,0.537817756,0.6241672314,0.49162434,100.06764819,0.045639749616384506,1
1439960400,0.5376326208000001,0.5674657372,0.5723567552000001,0.4966635695,126.37842714,0.014348660595715048,1
1440046800,0.5674704175999999,0.5773011456,0.6192582910000001,0.5499366635999999,270.73449187,0.008299486711621284,0
1440133200,0.577276544,0.5689138147,0.6129941669,0.5621462559,129.34608639,0.020882844924926758,0
1440219600,0.5669804613,0.5546711999999999,0.565362,0.5341451702000001,84.33438896999998,0.0289350301027298,0
1440306000,0.5516889720000001,0.5282256739,0.5561141505,0.5093983999999999,116.23901683999998,0.09882254898548126,0
1440392400,0.5251373600000001,0.4408517595000001,0.5441895257,0.4076049043,330.64858092,0.0537010096013546,1
1440478800,0.439264694,0.497567749,0.5018094288,0.4265667,111.53841447999996,0.04574138298630714,0
1440565200,0.49506,0.48043924740000005,0.5265686049,0.4736717055,74.5717104,0.04689138755202293,0
1440651600,0.477811295,0.4565121158,0.4867003992,0.4515554050000001,74.51151351999998,0.001796936383470893,0
1440738000,0.46006757439999996,0.4725376,0.49256531,0.4554240480000001,104.18545621000004,0.004155869595706463,1
1440824400,0.47105744,0.471421197,0.48882915200000004,0.459413025,112.68493078999998,0.010858337394893171,0
1440910800,0.4713730864,0.461723906,0.4822103263,0.4544800000000001,93.26225897999998,0.01300975587219,1
1440997200,0.46131696,0.4694705,0.4847786079,0.4592755003,64.14806422000001,0.010320049710571766,0
1441083600,0.46832545,0.45964296179999997,0.46885203420000005,0.4539024378000001,47.49108708000002,0.01432561781257391,1
1441170000,0.4577826048000001,0.4711403385,0.47615192450000005,0.4560668385,61.43533155000001,0.018081197515130043,0
1441256400,0.4713873645000001,0.4620651548,0.48016042700000006,0.45853999999999995,105.05643208000002,0.012126186862587929,1
1441342800,0.4626003924000001,0.47193298170000003,0.48012409170000003,0.460066937,73.62488241999998,0.0011711830738931894,1
1441429200,0.4720557903,0.49590882,0.4978895931,0.467889706,87.94992907000002,0.01764604449272156,1
1441515600,0.4933860924999999,0.5007699612000001,0.5107025749999999,0.4890124715,75.24093687,2.396966374362819e-05,0
1441602000,0.5043627930000001,0.5068489906,0.5102555702,0.49276331549999997,39.801766850000014,0.0267257671803236,1
1441688400,0.5065555214999999,0.52492479,0.5365217520000001,0.4992156653000001,105.65305776,0.0302848219871521,0
1441774800,0.526464522,0.495224315,0.53622135,0.49221105,160.67710901,0.002114786067977548,0
1441861200,0.501418998,0.5011541212,0.5222865221999999,0.4948676300000001,57.81725467,0.01563180424273014,0
1441947600,0.50335902,0.491560355,0.5115596982999999,0.4867239,83.29831719000002,0.030466655269265175,0
1442034000,0.4892955714,0.4681409496000001,0.4907295546000001,0.460001548,71.50983880999998,0.003018948016688228,0
1442120400,0.46583096,0.4547284245,0.4801032918,0.448856475,62.78720789999999,0.06645926833152771,1
1442206800,0.4527097432,0.4908713417,0.5161722,0.4509022947,247.08359629,0.036106914281845086,1
1442293200,0.48864464659999995,0.5086877308,0.5183413668,0.4775316672000001,150.01946934,0.011985793709754944,1
1442379600,0.5072355594,0.5112775979999999,0.5129600000000001,0.47903872,168.54883694999995,0.02993540652096272,0
1442466000,0.5101952898000001,0.506092381,0.5251290222,0.4745688332,248.07279827,0.004740725737065078,0
1442552400,0.5040020682,0.501576491,0.5170516000000001,0.484514646,38.88458868000001,0.0073012541979551315,0
1442638800,0.5016624693999999,0.49518819280000004,0.5089091562,0.49332421200000004,33.19059518,0.007702224887907505,0
1442725200,0.4955319357999999,0.4839282721,0.5115833492,0.4796916000000001,95.50551034,0.008112238720059395,0
1442811600,0.4818298496,0.47682031,0.49465234280000003,0.47467970000000004,34.89627071,0.03461642563343048,0
1442898000,0.47450945,0.470246505,0.4834588000000001,0.45328056619999996,71.74631567000002,0.018951160833239555,0
1442984400,0.470246505,0.4624768539,0.4723857845,0.4500672480000001,103.92306743999997,0.012127221561968328,1
1443070800,0.4620508473,0.47315630049999996,0.4832554000000001,0.4544970192,75.12226393,0.050418198108673096,0
1443157200,0.4705664269,0.4499272048,0.4799255074,0.43764102340000005,268.37261932000007,0.01694789528846741,0
1443243600,0.4496577368,0.442674423,0.4712847,0.4367046066,153.69672262999995,0.0009064741316251457,0
1443330000,0.4419030825,0.4486119183,0.45421472189999995,0.436191495,62.71031676,0.006095999851822853,0
1443416400,0.4490809638,0.451875,0.4565430629,0.4451926535,65.49270781999999,0.15259072184562686,0
1443502800,0.451875,0.387333937,0.45258481799999994,0.31118452620000003,201.8613997,0.10152491927146913,1
1443589200,0.3875128817,0.43015997219999996,0.4318926408,0.3664665,250.78396904,0.06808756291866302,0
1443675600,0.4256,0.4042810933,0.42640128,0.3957672182,86.62594243,0.029829049482941624,1
1443762000,0.40278137740000003,0.41669371920000003,0.4296001320000001,0.39436196549999997,75.13217906000001,0.015529736876487732,0
1443848400,0.414668025,0.4136078223,0.4198075,0.4071965699,47.72033647000001,0.039939798414707184,0
1443934800,0.411806076,0.3968956061,0.413452971,0.3945434555,26.089425500000004,0.03646264225244522,1
1444021200,0.3966970673,0.415177609,0.43318,0.3818571274000001,51.40356970000001,0.0314151868224144,0
1444107600,0.41519478,0.41118895200000005,0.428367234,0.4060033512,37.44321333,0.03038930520415306,0
1444194000,0.4092476106,0.39620195399999997,0.421835175,0.39457484,85.31599459000002,0.011855182237923144,0
1444280400,0.3947853228,0.38988333090000005,0.4136244294,0.38451006600000004,92.09118592,0.0015257532941177487,1
1444366800,0.3897875247,0.3919024026,0.40666263,0.3801630735,70.10440976999998,0.00636209174990654,0
1444453200,0.39196637100000004,0.3903465239999999,0.4072711199999999,0.38344404,60.81092172,0.02127249352633953,0
1444539600,0.3902947816,0.3857790800000001,0.4013070600000001,0.3789351,107.33191178,0.008873007260262966,1
1444626000,0.3843034195,0.38571610170000004,0.40591888,0.3804878185,73.96763421000001,0.003857843577861786,1
1444712400,0.3842960135,0.3948535454,0.399070749,0.3811413539,61.49778219,0.023555925115942955,0
1444798800,0.3912563745000001,0.39340357,0.4042683148,0.383252555,85.63118877,0.015324761159718037,0
1444885200,0.3941495486,0.38831499,0.39842936,0.3803575357,62.50272564,0.04975249245762825,1
1444971600,0.391198139,0.4305578610000001,0.4305578610000001,0.3780334696,121.66524176,0.013855624943971634,0
1445058000,0.4263472,0.4242487368,0.43962356119999996,0.4122807684000001,63.42715468000001,0.007643312215805055,0
1445144400,0.42048862,0.4143290445,0.4286763,0.4092732772,24.493725479999995,0.06446117907762527,0
1445230800,0.414750825,0.388460485,0.4156492725,0.3843568215,109.6735806,0.0356958881020546,0
1445317200,0.3885045115,0.3841547367000001,0.4043576922000001,0.376329,110.89727664,0.01427488215267658,1
1445403600,0.3841424066,0.38524732,0.3982699120000001,0.3760409268,44.89246615,0.00753930164501071,1
1445490000,0.38524732,0.4004998491,0.4084931968,0.3787124,44.269825,0.025728004053235054,0
1445576400,0.400557255,0.3981783184,0.4088252,0.390167479,72.57838896,0.020797941833734512,0
1445662800,0.3963707838,0.4005650767,0.40227947070000003,0.3803412875,51.04808532999999,0.02279631048440933,1
1445749200,0.4008614344,0.39956161079999997,0.4284236544,0.38613011,79.99087338000002,0.039178982377052314,0
1445835600,0.3957566535,0.3937468005,0.4005787765,0.381716495,67.23671671,0.007923734374344349,1
1445922000,0.39196049759999996,0.413986635,0.418572,0.3866790575999999,53.71841292000001,0.03875529393553734,1
1446008400,0.4131837758,0.437562804,0.46809079200000003,0.40074819,141.70260085,0.024830684065818787,0
1446094800,0.4347667676,0.45577174159999995,0.4700950000000001,0.4172065405,102.20120656999998,0.018189255148172382,0
1446181200,0.4552967614,0.4452614244,0.4854702600000001,0.3803547680000001,178.23718963000005,0.020401470363140103,0
1446267600,0.4416120072,0.4291011645,0.4550992446,0.3949386224,53.60319787999998,0.04402334615588188,0
1446354000,0.4246119961,0.42551490000000003,0.44006473450000005,0.4050304000000001,57.830074120000006,0.09572454541921616,0
1446440400,0.4223000229,0.44504310259999996,0.4590077202,0.415287864,131.00028936,0.06727216392755507,0
1446526800,0.44505483,0.4943920826,0.5176521279999999,0.420400193,163.87186268,0.05099061876535416,1
1446613200,0.4876267396,0.48166976,0.58885305,0.4408879399,152.71501536,0.020482627674937248,0
1446699600,0.4809058569,0.40850858479999996,0.4743767871,0.3995856,29.20657271,0.04774613678455353,1
1446786000,0.4000978485,0.4564555659,0.4750316,0.3994168164,32.05410506,0.022430643439292908,0
1446872400,0.4564555659,0.451930486,0.4709390166,0.441991433,21.68738323,0.11040458083152772,1
1446958800,0.4515421614000001,0.4861541000000001,0.57531,0.4404699,131.72495434999996,0.06225116178393364,0
