Date,Open,Close,High,Low,Volume,Percentage Change,Classification
1439010000,4.1462694,3.8407249419,4.196768768999998,3.8176994856,33.13181048999999,0.0020483005791902538,1
1439096400,3.864132,3.9240969695,4.008075401399998,3.8205250160000004,38.68551295,0.02807994745671749,1
1439182800,3.9624413583999996,4.048846309999999,4.051512641,3.888468408,25.19534928,0.008225182071328163,1
1439269200,4.044902135999998,4.1367247695,4.1880235436,3.9558940475999997,140.59509815999996,0.02886403165757656,0
1439355600,4.1359599839999985,3.941135660000001,4.1639695758,3.763603251,246.97260946000003,0.008799499832093716,1
1439442000,3.9130563213,3.9590251768,4.0844320875,3.7902950625,199.8015801,0.011143489740788937,1
1439528400,3.91591259,4.047170708,4.2357154476000005,3.9133879595999996,141.33962444000005,0.011172658763825892,0
1439614800,4.044383848,3.9214526143,4.0587068658,3.9214526143,48.65076088,0.02408999763429165,1
1439701200,3.9252628032,4.0214800592,4.0728138272,3.85095,87.66147608000001,0.00015026745677459982,1
1439787600,4.0699632276000015,3.9482960156,4.0737322518,3.910308045,95.48848302,0.0075521785765886315,1
1439874000,3.9795723868,3.599776068,4.0077559746,3.2742,138.86733085000003,0.012390196323394777,0
1439960400,3.5980862016,3.5805059999999997,3.6351323427,3.3857696263,50.38337832000001,0.012895550578832626,0
1440046800,3.580529402,3.5445885786,3.6502915514999996,3.5054412977999996,101.63896469,0.015947232022881508,1
1440133200,3.580683912,3.5791595000000003,3.6531522846,3.5302869459000004,68.84032378999999,0.0034201263915747404,0
1440219600,3.5831505000000003,3.5502855744,3.5579765,3.4525747792000003,35.86807727000001,0.021515851840376854,0
1440306000,3.5438616,3.4055716327,3.5524837810000003,3.3387320000000003,99.69761452,0.1791708618402481,0
1440392400,3.3975053020000003,2.6485849999999997,3.3410549054,2.5479533685,236.27070039000003,0.021874580532312397,1
1440478800,2.6485849999999997,2.8920606148,3.2179030104,2.6340258000000003,264.65447487,0.016989907249808308,1
1440565200,2.9310584800000004,2.9707079913,3.0844934373000004,2.8954003176,94.89923566000004,0.0741966962814331,0
1440651600,2.970654622,2.751006453,3.01637884,2.716056,101.30284046999998,0.022279225289821625,1
1440738000,2.7480553889999997,2.91769928,2.9819370981999995,2.7460259999999996,74.46980011,0.01605731062591076,0
1440824400,2.91769928,2.8528991946,2.950686957,2.8220844927999997,26.651884289999995,0.001811290276236832,1
1440910800,2.8797277504000003,2.82968,2.892171364,2.7676706696,25.604248179999995,0.0056584510020911685,0
1440997200,2.8272,2.8237459723000002,2.9018750000000004,2.7876850701,55.30199964,0.012509556487202644,0
1441083600,2.841120961,2.7586574217,2.8570276031999997,2.7586574217,37.21892673,0.002120656194165349,1
1441170000,2.7590272895999997,2.7930768399,2.8411907805000003,2.7719677272000003,50.49479184000001,0.045737750828266144,0
1441256400,2.7946099893,2.6668306852000003,2.797837973,2.589396,53.84849310999999,0.00215114513412118,0
1441342800,2.6652048155,2.6849784272000004,2.7506447134,2.6677376733,22.87430417,0.07870256900787354,1
1441429200,2.6856771248,3.05881708,3.1070187639,2.6767396096000002,62.90848017,0.007027026265859604,0
1441515600,3.055803772,3.0131226924,3.146841995,2.9474736,49.90289192,0.010960054583847523,1
1441602000,3.0254090460000005,3.0835692774,3.1202169411000003,2.9971921356,42.63073133999999,0.013611592352390291,0
1441688400,3.0816656829,3.0664498332,3.1432884516,3.023610557,19.03165887,0.010519884526729584,0
1441774800,3.061125,2.9495324522,3.0619131231,2.9211062727,34.756161670000004,0.009969374164938928,0
1441861200,2.9310596595,2.9616367494,2.9986034619,2.905560324,11.547963100000002,0.0018518624128773808,1
1441947600,2.9865098472,2.955824365,3.0001784019999995,2.9229769765,34.90119971,0.02714463882148266,0
1442034000,2.9548411386,2.8241043906,2.977480004,2.817544938,9.56263022,0.024556607007980347,1
1442120400,2.8653939999999998,2.820741462,2.904665109,2.736002869,13.11608786,0.0043648602440953255,0
1442206800,2.8229254443,2.8302227685,2.8865177698,0.4599800000000001,91.34744001,0.0010942532680928707,0
1442293200,2.8336147544,2.823957147,2.8579728240000004,2.7924388512,32.61194079999999,0.006826788652688265,1
1442379600,2.8251563157,2.8235910456,2.842280605,2.763728362,32.08112501,0.0250585526227951,1
1442466000,2.8266620356,2.9526113545999997,2.954982352,2.7772199392,54.21947935999999,0.007021946366876364,1
1442552400,2.9409669999999997,2.9609291465,3.0322917282,2.857606,79.54733752,0.03164920210838318,0
1442638800,2.961415693,2.8542266112,2.9637834,2.8334141330000002,16.494390770000006,0.0017584396991878748,0
1442725200,2.8561945344,2.8058753429000003,2.8895482538999997,2.8040631,21.71870894000001,0.008982009254395962,1
1442811600,2.8069340119999997,2.81235067,2.824461192,2.7631175999999997,30.18777933,0.007374877110123634,0
1442898000,2.79269701,2.8485808862,2.8866426456,2.7627056744,22.86153134,0.005788145586848259,1
1442984400,2.8420908938,2.8712262320999997,2.8981250000000003,2.8280848988,12.251340810000002,0.007552004884928466,1
1443070800,2.8947495,2.9239860616000004,2.9450280402,2.8688875119999997,17.140677129999997,0.011049625463783741,0
1443157200,2.9239860616000004,2.8887016464,2.96149675,2.8727678864,15.67860295,0.00046701010433025664,1
1443243600,2.88166736,2.891654721,2.8949853347000003,2.854797088,4.9581887500000015,0.00853699166327715,1
1443330000,2.8602688995,2.9583516438,2.9583516438,2.8465853325,7.203352499999999,0.053637679666280746,1
1443416400,2.9615908,3.16795705,3.1733826754,2.9304393664,57.49214268000001,0.04628635570406914,0
1443502800,3.16696413,2.991376493,3.17894665,2.9633780112,50.45169615999999,0.006366640795022249,1
1443589200,2.9927584813,3.0039686474,3.046137385,2.9519868897,36.99920026,0.00768031645566225,0
1443675600,2.996786875,2.9924914333999997,3.0431236300000006,2.9551921392000002,15.86835247,0.004702171776443721,1
1443762000,2.9931788599,3.0065030512,3.0363414087000002,2.972542875,29.431504320000005,0.0094848545268178,1
1443848400,3.00675519,3.0596021874,3.0605297985,2.9833908000000005,21.417687240000006,0.008948233909904957,0
1443934800,3.065505619,3.0261595742000003,3.064867902,2.9922872175,13.46257097,0.011486971750855446,0
1444021200,3.0043181,3.0154888208,3.05298972,2.9710569652,12.78798118,0.017657173797488213,1
1444107600,3.015473292,3.1357084731,3.1792422636,3.0110476914,41.90435966,0.02031928300857544,0
1444194000,3.1396109151000005,3.0512381292,3.160192,3.0503579653,36.32418605,0.018854325637221336,1
1444280400,3.0784143918,3.0965566149,3.0965590566000003,3.0248516430000003,9.56643705,0.0021612660493701696,0
1444366800,3.0957956967,3.1011411772,3.1280452236,3.067551218,9.866931790000002,0.003615594236180185,1
1444453200,3.10328463,3.1197606455999995,3.1342959968,3.0747001676,8.39447767,0.007770312484353782,1
1444539600,3.1180837688,3.1735040000000003,3.176192,3.0876303738,20.46178282,0.009834048338234423,0
1444626000,3.1704295231,3.1142067415,3.1909044440000005,3.1095217683999996,17.882470849999994,0.006984213832765818,1
1444712400,3.11608627,3.19801783,3.2250567427999997,3.1153565707,20.48778278,0.040703579783439636,0
1444798800,3.1749270065000004,3.13377393,3.2166507296000004,3.1028425406,34.1098751,0.01365785114467144,0
1444885200,3.121004,3.0983259999999997,3.1518206,3.06228,32.805237170000005,0.061402577906847,0
1444971600,3.098447,3.0756086979000004,3.1551782912,3.0422934085000004,37.740244110000006,0.015639951452612873,0
1445058000,3.1170594583999995,3.0252164592,3.1655725838000004,2.9816911224,52.36050779,0.007563218474388122,1
1445144400,3.03707217,2.9997513,3.0940448772000004,2.9843440893000004,37.707562100000004,0.02351338416337967,1
1445230800,3.014165745,3.065845398,3.1087640160000003,2.952656,46.07537636000001,0.0063619110733270645,0
1445317200,3.0665502537000005,3.1202375232,3.1458205804,3.0429628596,28.69897872,0.00538283446803689,0
1445403600,3.1204677056,3.06793,3.125876992,3.0252263244999997,25.98892475000001,0.007705125957727431,0
1445490000,3.08709736,3.1411453047,3.1711940076,3.0647173480000003,9.82673197,0.0234216433018446,0
1445576400,3.141037235,3.1299751801999998,3.1715956081,3.08785806,27.07582176,0.012133762240409851,0
1445662800,3.1235017136,3.1756910244,3.1756910244,3.062073375,29.649363410000007,0.002919067163020373,0
1445749200,3.1766275608999996,3.0865131000000003,3.20195812,3.0421267800000003,25.8344938,0.019031235948204998,0
1445835600,3.0834779622000004,3.1017319590000003,3.163219466,3.04131069,43.91394729000001,0.045728027820587165,0
1445922000,3.095525916,3.09385431,3.17801976,3.04523816,66.55046832,0.02615400031208992,0
1446008400,3.0887822714,3.0632,3.1319151768,3.0268675029,66.46011107,0.18000121414661407,1
1446094800,3.0601030601,3.9876888286,4.15086683,2.99305968,674.7157600499999,0.04341747611761093,0
1446181200,4.0649597734,3.8015380494,4.140236,3.6144793565,255.87088992,0.001159827457740903,0
1446267600,3.821805,3.7339768775,3.923946870700001,3.5833030239999997,70.32485727,0.0014488825108855965,0
1446354000,3.7221679264,3.8601850764,3.9277243908,3.6780262376,79.74777922999998,0.0398973785340786,0
1446440400,3.8609791113,4.2540866949,4.5102885000000015,3.860792725400001,177.02650563,0.040855154395103455,0
1446526800,4.254198795,4.8457460999999995,4.957643691,4.1228038664,331.21326471999987,0.10833826661109924,0
1446613200,4.866366505,4.042376,5.36145675,3.8110680192000004,336.8805567299999,0.013986680656671524,1
1446699600,4.0352608359,3.5482266036000003,4.0875078924,3.507372,196.95072839,0.04884006083011627,0
1446786000,3.5343495755999994,3.5995825962,3.674022565,3.4162347541000004,106.52593152,0.021320583298802376,0
1446872400,3.6057733306,3.5677716339999996,3.6785415121,3.5043585,21.23932862,0.022269854322075844,0
1446958800,3.5861079639,3.3398452671000003,3.5884290028999994,3.2188163924000004,58.94070043999999,0.013807530514895916,0
1447045200,3.2972754539999998,3.3620013592000006,3.478009145,3.2556849960000003,72.06067582000001,0.06531006842851639,1
1447131600,3.3860666625,2.9869989681,3.4497364104000003,2.8562069475,175.03125338999996,0.000684873026330024,0
1447218000,2.9655267852,3.0250058713000003,3.0925414296,2.9352585886,60.13857942,0.003091308521106839,1
1447304400,3.0200764566000005,3.2401184816,3.3504825024,3.0860538588,48.17442660999999,0.014294440858066082,1
1447390800,3.2642594115,3.254653934,3.305737122,3.1344378504000003,28.05592475,0.0019357568817213176,0
1447477200,3.252948995,3.2004568764,3.2649849344999997,3.1356452043000003,19.91044178,0.0011915690265595913,1
1447563600,3.165682149,3.0858555036000004,3.235659295,2.93518387,43.82784006,0.005368973594158888,0
1447650000,3.061350229,3.2338172520000006,3.3074102173,3.062508315,41.92704878,0.00038766636862419546,0
1447736400,3.2074232554,3.2124127476,3.2596662186,3.1657977,19.58881207,0.009719566442072392,0
1447822800,3.2100070872,3.1807297619,3.231342016,3.0439124975,23.37271939,0.0321778766810894,1
1447909200,3.1750562304,3.1125787704000003,3.22003376,3.015499,14.66954079,0.016665078699588776,0
1447995600,3.1125787704000003,3.1115888032000005,3.154965837,3.0875200000000005,12.896374020000005,1.4494764400296845e-05,1
1448082000,3.1107195364,3.1606998984,3.1804135839,3.1246080000000003,13.04432054,0.0008922233828343451,0
1448168400,3.1600164899999994,3.105965093,3.1585486000000005,3.096847322,6.682116480000001,0.005559563171118498,1
1448254800,3.1214079357999998,3.104406640000001,3.1523529480000003,3.0871315000000004,24.06946828,0.0019520764471963046,1
1448341200,3.104406640000001,3.0995887942000007,3.12704388,3.0757832862,15.783357119999998,0.09155479818582536,1
1448427600,3.1008505131,3.5837523392,3.6096187292,3.0849010686000002,142.19257291000002,0.04833584651350975,0
1448514000,3.6140070126,3.5933004239999997,3.6991724431,3.503544,168.34274784000004,0.018654139712452892,0
1448600400,3.5818067527999995,3.5688906595999996,3.6826926913999998,3.5343376908,40.01324570000001,0.022702133283019062,0
1448686800,3.5660771325,3.4861397708000004,3.6150428972,3.44214389,23.57375455,0.018712155520915985,0
1448773200,3.4864337695999996,3.62672115,3.76874568,3.4921196156,60.03187088,0.007425877265632152,0
1448859600,3.6338895478,3.6266299016,3.705984468,3.5649260286,42.85356955,0.010492186062037943,0
1448946000,3.6201421065,3.3268337745000003,3.6630896112,3.2968042887999998,41.88481456,0.011954046785831451,0
1449032400,3.333899418,3.4370399756,3.4440209160000004,3.27022839,27.375599980000004,0.002560287481173873,1
1449118800,3.398330787,3.3560785881,3.4279671314000004,3.2943474788,30.691106429999994,0.01845288649201393,0
1449205200,3.3523967811999995,3.412844676,3.4274827785000004,3.329121,21.705607380000004,0.02367483265697956,0
1449291600,3.411707673,3.5691907999999994,3.6292030332,3.3784610244,26.866122050000005,0.016987541690468788,0
1449378000,3.56506,3.4648037000000005,3.6385399715,3.4270837744,20.508619080000006,0.04179530590772629,1
1449464400,3.4795415746,3.6491994,3.91475808,3.4635490308000003,67.0940801,0.047984752804040916,0
1449550800,3.6488422065,3.706425947100001,3.82754,3.5395979183999997,43.17379524000001,0.0034634810872375965,0
1449637200,3.7286057424,3.6408807014,3.8273345919,3.5774713026,36.21406476999999,0.006644441746175289,0
1449723600,3.6442858,3.691363731000001,3.717616666500001,3.5935652166,47.87755475,0.0062408754602074614,0
1449810000,3.691798982,3.687847578700001,4.0112183925,3.6099942360000004,83.76948268000002,0.045144882053136826,0
1449896400,3.6947037330000003,3.5636474955,3.64518,3.4826164758,40.57131856,0.00612498400732875,0
1449982800,3.5564071944,3.5950169807999997,3.659191299,3.5176400748000005,16.7518715,0.015674073249101642,0
1450069200,3.6038734792000007,3.681936,3.681936,3.5446796000000003,53.66852275,0.014594944193959238,1
1450155600,3.674572128,3.698164503,3.8417025581999997,3.59093436,81.86409078999998,0.01746657304465771,0
1450242000,3.6999886227,3.657299922,3.7751309969999998,3.6284073981000007,17.66394318,0.01573343016207218,1
1450328400,3.6581885966,3.7420272000000003,3.766413164,3.6555817524,35.21356327999999,0.02169101871550083,0
1450414800,3.73905809,3.7246025388000006,3.8459038954,3.7036805792,32.27927842,0.0015473162056878211,1
1450501200,3.7244742427,3.6892585769,3.7519219972,3.65697766,38.86383176,0.023938417434692383,0
1450587600,3.678669111,3.4263586224,3.7110797889,3.3793935227999996,80.53786947,0.005440429318696261,0
1450674000,3.4498643634,3.4370488212000003,3.5169400879,3.3441443360000003,58.68631412000001,0.008477572351694107,0
1450760400,3.4377434244000007,3.3918037275999997,3.4694440704000002,3.365992818,43.09052027999999,0.03228118643164635,1
1450846800,3.4054653122000005,3.6245927880000006,3.7090144169,3.4105970695999996,70.34104073,0.015003802254796028,0
1450933200,3.6265147992,3.6197741999999997,3.6819100647000003,3.5788295634,41.080832,0.008605903945863247,1
1451019600,3.6407299045,3.5450297856,3.6553798281,3.5105403568000004,24.577127899999997,0.045615293085575104,1
1451106000,3.5450297856,3.4685529765,3.5747541435000003,3.3549940007999997,52.10631091999999,0.0121793569996953,0
1451192400,3.4771748000000007,3.5165341451999996,3.5413136564000003,3.4070396322,18.452990589999995,0.004167769569903612,1
1451278800,3.5064760392000003,3.493692123,3.5297735526,3.4279705405000005,20.44597147,0.02465206012129784,0
1451365200,3.4621630824,3.4747944689,3.5244558351,3.4201380360000004,27.256967600000003,0.005482553504407406,1
1451451600,3.4658987210000003,3.4320062352000003,3.5138224888,3.3398543136,56.96939114999999,0.001393636455759406,1
1451538000,3.4308696480000007,3.5303699925,3.5303699925,3.3779831531999998,30.71688717,0.0050476081669330606,0
1451624400,3.5232432676000003,3.5034990176000003,3.5297759263999997,3.4456233224000004,13.579604560000002,0.003595533547922969,0
1451710800,3.5044696952000005,3.4577400000000007,3.5252932296,3.44916,7.65279627,0.00643965182825923,1
1451797200,3.4577400000000007,3.4808810616000003,3.50031645,3.4231716960000003,20.10988568,0.012637623585760592,0
1451883600,3.4672759804,3.47661378,3.51074907,3.4593847281000003,17.589599300000003,0.007256901357322931,1
1451970000,3.4841259264000004,3.4592589808,3.4851278748000007,3.4230360332000003,21.680530789999995,0.011330780573189259,0
1452056400,3.4576450687999998,3.51242183,3.5754035968,3.4302867825,11.79887197,0.017065059393644333,0
1452142800,3.5127960000000003,3.5757956133,3.6440512965,3.5003582976,74.30138047000001,0.0063845040276646605,1
1452229200,3.5609941656,3.5610306368,3.60623515,3.5183191750000007,24.7826792,0.004368045832961798,1
1452315600,3.5638019999999995,3.5454874655999995,3.6148597499,3.5172563544999997,34.540839410000004,0.006838097237050532,0
1452402000,3.5343027104000004,3.5464548795999997,3.5821584324000004,3.4207489375,30.612872350000004,0.010304744355380535,1
1452488400,3.5519322000000004,3.5591073687,3.5850948,3.517554084,20.07044034,0.011473337188363077,1
1452574800,3.5350267524000003,3.4465646039999998,3.5600894999999997,3.3668914080000003,53.44038258000001,0.006054441444575787,0
1452661200,3.4412394870000003,3.447429612,3.4910777000000004,3.385159,32.67059690000001,0.01288539916276932,1
1452747600,3.4724160120000005,3.3784486690000004,3.48673059,3.3415966,40.0133623,0.007729498203843831,1
1452834000,3.3881733325,3.0631781000000005,3.3868931904000004,2.9271540000000007,131.24328744000002,0.030264817178249363,0
1452920400,3.0823155376,3.0513054000000004,3.1168677119999995,2.9186385,68.18159505000003,0.009608468040823936,0
1453006800,3.0489302448,2.9946181077999996,3.0809170208,2.9811977558,43.96769877,0.0016092149307951331,1
1453093200,2.9935970189,3.0340604954000003,3.0848986125,2.934847044,72.24448300000002,0.006493563763797283,1
1453179600,3.0094471869,3.0219791343,3.0641931775,2.981684082,47.97879663,0.008899495005607605,0
1453266000,3.0194451791000003,3.2657905484,3.4319190000000006,2.995953024,69.48283894,0.004962868057191372,0
1453352400,3.2820388726000003,3.0692519000000007,3.3413069664000004,3.0670786652999995,42.04138821000001,0.015643827617168427,1
1453438800,3.0769996068000003,3.1120792288,3.1604381166999995,2.99637753,55.77630226,0.001092681079171598,0
1453525200,3.1326624615000003,3.0764258082,3.137843164,3.026411,73.99267041999998,0.004176116548478603,0
1453611600,3.0787082584000003,3.1405836000000003,3.2111155,3.0471301200000003,43.78213252,0.0009493670659139752,1
1453698000,3.1342204832000005,3.08495,3.16449945,2.8646732800000003,70.88722086,0.012723371386528015,1
1453784400,3.0998173905,3.1453514748,3.173498172,3.0427795580000008,116.01760029000002,0.017405185848474503,1
1453870800,3.1497095658000003,3.087219805,3.3982245279,3.0677985120000004,580.9003856600001,0.007033091504126786,1
1453957200,3.087219805,3.0277300914,3.1494534615000003,2.980220113000001,124.20622775,0.009953943081200123,0
1454043600,3.0269595092,3.061309596,3.125310132,3.0196511969,98.67716343,0.0024041857104748487,1
1454130000,3.07522564,3.0705594834000003,3.0968389939999996,3.0209891894000003,63.73307163,0.0084151029586792,1
1454216400,3.0668889615,3.0459680025000004,3.076505441,2.9848897,92.93186957,0.008935210295021534,0
1454302800,3.0247397464,3.0342076419999997,3.0832,2.9756167856,65.77771566000001,0.007592759560793637,1
1454389200,3.0342076419999997,3.0514369340000003,3.057675588,3.0136251876,32.90442562,0.001996348146349192,1
1454475600,3.051411753,3.0487507999999996,3.0580334119999995,2.9981545484000005,41.87472764,0.010993555188179016,0
1454562000,3.04965445,3.15275996,3.2149334385,3.0364213211,118.11075907000004,0.0010498868068680167,1
