ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
628692421157654528,@imthesmash @gaffiganshow Tomorrow’s episode is “Name of the Father.” Your drunk acting is stellar.,1438726928,JimGaffigan,9,4,1,628687091002511360,reply
628700419984916484,This Week's Night Sky: Mars Lines Up With Stellar Twins http://on.natgeo.com/1ML6SLB pic.twitter.com/k3pz5Hl4Tj,1438728835,NatGeoChannel,73,5,49,0,tweet
628697399985315840,"@hunting_ari - yes,it was. I love the challenge of making an estate to look stellar.",1438728115,CaptainEddieB,27,9,4,628693327454539776,reply
628657380709015552,Whenever a female calls me bro she automatically turns into one of the boys and gets a stellar forearm punch,1438718574,corchis_CFC,5,2,3,0,tweet
628638071718699008,Lmaooooooooooooo. Stellar acting. Charity Rahmer-feels.,1438713970,Jerron1234,3,2,0,0,tweet
628714211749818368,Normally right now I'd be pregaming for @Ricks_EL but instead I'm at home getting ready for real life #wut #missricks #str #jk,1438732123,TaylorrrrRaee,9,0,1,0,tweet
628711810519052288,"@stationcdrkelly After a #YearInSpace you deserve a stellar vacation. When you land, come to Puerto Rico, the All-Star Island. Our treat.",1438731551,discover_PR,12,1,9,628502155947835392,reply
628708699503091713,Great tips from innovator & stellar @sherrychris @InmanConnect #sanfrancisco #RealEstate #success #entrepreneur pic.twitter.com/aFclUDOYD8,1438730809,enidinthecity,3,0,3,0,tweet
628703655907229697,"let other women do whatever they want with their bodies, including sexualizing their own bodies. Get over yourself https://twitter.com/nicolebintliff/status/628701925597298688  <quoted_status>#ArchThatBackChallenge this is disgusting, degrading, and sexualizing.  respect yourself woman.</quoted_status>",1438729606,stellar_sav,5,1,0,628701925597298688,quoted_retweet
628700282122317825,Oh yeah GMA was stellar :-) pic.twitter.com/B7cXUVynSM,1438728802,heyits_victoria,11,1,1,0,tweet
628698109237854208,only time I will ever be excited the @vainglorygame servers are down. can't wait for 1.7. and much needed nerfs keep up the stellar work,1438728284,will_patterson3,6,0,1,0,tweet
628692110607134720,STELLAR INTERVIEW: Adam Lambert on The Hits - The Polly and Grant Show [New Zealand] TY @adamlambert_pic http://fb.me/2DqJol9bd  #ALFC,1438726854,FoxVegas,6,0,2,0,tweet
628690273095315456,Marco Estrada looks to continue stellar pitching in recent weeks as #BlueJays can climb over #Twins into 2nd WC spotpic.twitter.com/tz7ZuLDDL0,1438726416,StatsCentre,24,3,12,0,tweet
628682399279411201,Looking fwd to moderating a stellar panel on #drones at 10/16 @OSBA Law & Media Conference @TNaveraDBJ @katie_rcfp https://www.ohiobar.org/ForPublic/Pages/StaticPage-1334.aspx ,1438724538,EERhinehart,4,0,3,0,tweet
628680850276626432,Thanks to our stellar #oklaed panel! #okspipic.twitter.com/6RoOLPovtp,1438724169,OKPolicy,4,0,1,0,tweet
628677130180661249,"Should the #Mets keep a strict innings limit on their young, stellar starting rotation? pic.twitter.com/ay0zDwnDeO",1438723282,AmericasPregame,6,3,4,0,tweet
628677080981630976,Well they've all gone out on the piss so I've gone to bed. very VERY lovely here in Lahinch - stellar performance by the waves! Topnotch!,1438723271,MarianKeyes,61,9,0,0,tweet
628675400110096384,Back from #Vegas but my #NotreDame buddy always rolls topshelf incl Heineken STR. Cheers @ndirish79 @str8smak @GJZosepic.twitter.com/8cZtmiSzpQ,1438722870,theheinekentom,2,1,2,0,tweet
628675302147796992,S/O to the dysfunctional Shawnee aquatics staff. Thanks for a stellar summer.,1438722846,mollzz94,11,1,3,0,tweet
628668388445974528,such an enjoyable experience today @FarmsteadTable #thankyou for your stellar hospitality and for sharing your hard work with us!,1438721198,deathtosourmix,3,0,2,0,tweet
628665775386136577,"Ooh, I just saw that @brandycolbert's POINTE *also* came out in paperback today. That's a stellar book, you guys. I highly recommend it!",1438720575,naturallysteph,25,1,5,0,tweet
628661299723943936,@str_1997 @ArriolaDboy @alyssa_sergent @CelesteSalaza18 @elsammy_15 @el_pelotero21 @nick_rehkopf3 @ariortega24 you didn't wake up ,1438719508,NizzleSalazar,4,0,2,628659844904415232,reply
628658836614701057,"If I could recommend any article to you this week, it would be this stellar and timely piece on religious freedom: http://www.christianitytoday.com/ct/2015/august-web-only/how-to-protect-endangered-religious-groups-you-admire.html ",1438718921,MichaelRWear,6,0,11,0,tweet
628658389703335936,Secret Weapon Ep6-7 - emulating Soyou! http://omonatheydidnt.livejournal.com/16325240.html  #bestie #hellovenus #spica #fiestar #mbc #gfriend #laboum #stellar,1438718814,omonatheydidnt,6,0,8,0,tweet
628654230954315776,"""The stellar yet genuine service and warm, welcoming spirit turned it into a five-star experience"" Richard P's #ROTD!pic.twitter.com/bIARciMlnt",1438717823,YelpIndy,5,0,1,0,tweet
628651059179880448,Then you aren't a fan of the show. The feeds have been stellar and the season is the best in YEARS https://twitter.com/DHallowell1/status/628650084050292736  <quoted_status>@EvelDick #IH8BB17</quoted_status>,1438717066,EvelDick,53,5,7,628649163891343360,quoted_retweet
628637981704867841,".@onedirection had a stellar performance on #GMA this am https://www.youtube.com/watch?v=6vgs7gIeMis . Catch them here Aug 20. 

Buy tix: http://bit.ly/1eNtmgM ",1438713949,RogersCentre,22,1,7,0,tweet
628628183311519744,"@TravelLeisure A1: Oh! Iceland with my bro was pretty stellar, too. #tl_chatpic.twitter.com/hSWCkQzOdh",1438711612,acsbaum,7,0,1,0,tweet
628627054741864448,7 stellar #spas to visit right now: http://trib.al/QDjEnTt  @FSPuntaMita @TerraneaResort @fairmontsonoma #TravelTuesday #wellness,1438711343,ForbesInspector,4,0,3,0,tweet
628622359163879424,Have you heard? Tonight's Burger Night should be pretty stellar: @dtposey vs @RARETEACELLAR!pic.twitter.com/Uvx2Vyjqdj,1438710224,PublicanQuality,6,0,3,0,tweet
628617161968361472,#WFFChat Tip #98: People are more likely to produce stellar results if they feel ownership in the overall strategy. pic.twitter.com/ZvnYEZWsPa,1438708985,WFFHQ,5,0,4,0,tweet
628616620181602304,AGAIN a stellar 70% from @DabangDelhi  but AGAIN it's @U_Mumba who come from behind are were composed when it mattered! #LePanga #ProKabaddi,1438708856,suhailchandhok,7,0,5,0,tweet
628615736081182720,"@katietiedrich +2 charisma,-2 str but def's the same",1438708645,emperorwebrunnr,15,0,0,628615556652994560,reply
628615490034778112,.@ASU's @AllWalksProject is a stellar example of what inclusive #entrepreneurship can do for a community. #WHDemoDay https://twitter.com/AllWalksProject/status/590774035925049344  <quoted_status>We are excited to welcome our talented new AllWalks@ASU chapter executive board for the 2015-2016 school year! pic.twitter.com/CwgnnFrvoq</quoted_status>,1438708586,EntrepreneurASU,4,0,1,590774035925049344,quoted_retweet
628610515862994944,"Tonight! A stellar lineup with @DamnNightingale @Masudmilas @liam__bolton @AndyHollowayLOL & (of course) @TobyHadoke. Doors at 7, Show at 8.",1438707400,xsmalarkey,5,0,4,0,tweet
628600490515898368,Always great to work with @GetBMG. Stellar work on our convocation video. Watch it here: https://m.youtube.com/watch?feature=youtu.be&v=bm6wRZUS17M ,1438705010,StarkvilleSD,3,0,4,0,tweet
628600319233130496,"Joe Biden ""could run unabashedly on the stellar Obama record"" #NYTLetters http://nyti.ms/1IJ9zut ",1438704969,nytopinion,4,2,4,0,tweet
628598987638112256,Played on #ASOT724 @MarkSixma #Stellar!  http://bit.ly/MS-Stellar_iT pic.twitter.com/ImhkLeMBGc,1438704652,asot,34,1,34,0,tweet
628593406655266816,"my darling semmmmaaaaaa cuteee 
love u darling @iam_str https://twitter.com/George_Str7/status/628592825542709249  <quoted_status>எந்தன் நெஞ்சில் ஊஞ்சல்கட்டி ஆடிக்கொண்டே இருக்கிறாய் எனக்குள்புகுந்து எங்கோ நீயும் ஓடிகொண்டே இருக்கிறாய் @iam_str #STR pic.twitter.com/JRkkxXSSft</quoted_status>",1438703321,kuttysmadhu,5,0,2,628592825542709249,quoted_retweet
628589484410585088,Respect to von Sydow for being 1) a stellar actor&  2) a jobber who is in 3) unforgettable masterworks and 4) unrepentant schlock.,1438702386,scottmbeggs,5,0,2,0,tweet
628589223755452416,".@StationCDRKelly After a #YearInSpace you deserve a stellar vacation. When you land, come to Puerto Rico, the All-Star Island. Our treat.",1438702324,discover_PR,31,1,25,0,tweet
628589177278435328,".@DelilahSDawson is a stellar writer moving into comics. Get on board now and say you always knew she'd be a star. https://twitter.com/GeneHa/status/628583566692196352  <quoted_status>Author of many well reviewed novels, @DelilahSDawson has just begun her journey into writing comics... http://www.whimsydark.com/ </quoted_status>",1438702313,JimZub,5,0,2,628583566692196352,quoted_retweet
628587533996306432,"And they said it couldn't be done...Press night for 'Oliver!' @WatermillTh - Epic piece, stellar cast of 22, on one of UK's smallest stages!",1438701921,tomrogersdesign,29,1,6,0,tweet
628582480329748481,Get excited for the BIG day tomorrow! We'll announce the @BanffMtnFest stellar 2015 program & tickets go on sale! pic.twitter.com/AF8Z85ZVey,1438700716,BanffMtnFest,3,0,2,0,tweet
628582188708184064,.@STR_Inc: @Airbnb qualified competitor to #NYC hotels. Analysis compares rates http://ow.ly/QtoQD pic.twitter.com/tfZN0fUBAo,1438700646,Hotel_News_Now,5,0,5,0,tweet
628581570140438528,All #Vijay fans trying to support #vaalu movie only bcoz of our God #Ilayathalapathy but these ajith fans criticizing this as jalra for STR,1438700499,ravindra_offl,7,3,4,0,tweet
628577266788765696,"#VaaluOnAugust14  waiting for @iam_str tweets vaa thalaivaaaa 
@vijayfilmakerpic.twitter.com/bhMskKx2pU",1438699473,de7456bc26b0464,13,0,18,0,tweet
628574638612713472,We're open today from 11 AM - 1:30 PM at 6 Ave And Centre Str SW The Bow,1438698846,wafflesandchix,3,0,2,0,tweet
628573658210938880,CALLING ALL MINI PICASSOS! Enter our #summer drawing #competition to win some stellar prizes http://bit.ly/1LwsYkt pic.twitter.com/wJSJzFroKP,1438698613,southbanklondon,3,0,4,0,tweet
628573253590646784,Its the 1 year anniversary of @PenAndTellUs! Great year with stellar clients @WeddingOakWine @UncleBillys @TreatyOakTX @littlewoodrow,1438698516,PenAndTellUs,7,1,2,0,tweet
