ID,Tweet,Time,User,Likes,Replies,Retweet,in_response_to,response_type
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
,,,Actor_SimbuFC,0,0,0,,tweet
