ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
859532910990286848,lrt idk stellar but id succ this ice cream pic.twitter.com/agxOBDqLFT,1493763589,nctcultx,4,3,1,0,tweet
859507924074475521,@PlatformBeers Stellar for vacation pic.twitter.com/JK0C7i9BUk,1493757632,willhubert,8,1,1,0,tweet
859471612206252032,happy birthday Cassie! I hope your sweet 16 is stellar pic.twitter.com/bivUjRWsh8,1493748975,tessasutfin,2,1,1,0,tweet
859558084125089793,Celebrating stellar @ThorntonCFISD Patriots.  #changedforgood #itispossibleherepic.twitter.com/WAT99NvPYv,1493769591,thepatriotpages,11,0,2,0,tweet
859543460071735296,I hope everyone's having a stellar day,1493766105,ArcadeWarrior,17,4,0,0,tweet
859468351118209024,"@Tanner_Bananer8
Slumber party at Faith and Drew's
High kicks
Head kicking
Nice boy
Stellar pal",1493748197,Devastator__,2,1,1,859402725221642242,reply
859556569616445444,"The sheer size of this Gulf of Alaska storm is absolutely stunning, dwarfing #California & the west coast. Detail via #VIIRS stellar! #AKwxpic.twitter.com/JmBEcNAIDb",1493769230,UWCIMSS,86,2,58,0,tweet
859554670938816513,Restless dreamers. Lights below. They sparkle and quickly fade.,1493768777,str_voyage,17,0,14,0,tweet
859551217382551552,"A widefield view of the M13 globular cluster as seen from my backyard. 

Have a stellar night, everyone! 
#dadjokes #astronomy #spacepic.twitter.com/UapzdrljEu",1493767954,Space_Damien,34,1,13,0,tweet
859543247210901504,2 MONTHS REMAINING in the #Volume6 submission period. Get those stellar chiptunes in on time at http://chiptuneswin.com/blog/volume-6 ! \m|x6|m/pic.twitter.com/mdIqcUtQqT,1493766054,ChiptunesWIN,7,2,7,0,tweet
859543199823446016,Learn more about VSAP - a @HarvardAsh award finalist through this stellar documentary by @CountyofLA https://vimeo.com/172958362 ,1493766043,LACountyRRCC,8,0,5,0,tweet
859539572384051200,Vines hang from nearby cliffs. Enough white gold-colored berries to fill a few sacks!,1493765178,str_voyage,17,0,2,0,tweet
859534603710857216,@MazzucatoM stellar on Newsnight. Reminded us that: a) *private* debt is important b) reviving the financial sector was expensive. Bravo!,1493763993,SuadTweets,27,0,12,0,tweet
859524736115724293,sistar and stellar coming back at the same time pic.twitter.com/1273leBTTz,1493761640,yvestellar,15,1,4,0,tweet
859516081840545792,"Congrats to @HailStateMT on a 7th-str. NCAA bid (26th overall)! MSU is headed Norman, OK & will meet SMU in the 1st rd. #HailState",1493759577,jrcade,26,0,4,0,tweet
859511623702241280,"Despite my history of stellar dunks, David Brooks' registry has softened my heart. We're all just schmucks tryin' to get a goddamn creuset.",1493758514,erikhinton,8,3,2,0,tweet
859508392964091905,Couple of stellar fellas in this months @Edible_Ottawa @gezelligdining @Pomeroy_Housepic.twitter.com/bKamHhh7cP,1493757744,ccardillo3,21,1,9,0,tweet
859505282317246466,Editorial: Well-earned praise for a stellar RTD reporter http://www.richmond.com/opinion/our-opinion/editorial-well-earned-praise-for-a-stellar-rtd-reporter/article_ffbadfdf-7c3a-5da9-ac8c-285b1198faaf.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share  via @rtdnews,1493757002,RTDMPW,19,0,3,0,tweet
859504306235428865,Brah. Running MONO STR Extreme with LR Frieza and LR Broly. Dog. ASDJHGLASKDJGH. what.,1493756770,Rhymestyle,105,9,0,0,tweet
859503968283758593,Today we bid farewell to our stellar intern Hannah. We'll miss her! Wanna apply? Fall deadline is June 1: http://nasa.gov/content/nasa-h pic.twitter.com/Mh0D9Nca6r,1493756689,NASAhistory,67,2,14,0,tweet
859501367852883968,Global Dokkan Battle is currently third top grossing in iTunes Store. If we get first I expect free STR orbs. pic.twitter.com/kr9qidyo1u,1493756069,livingichigo,144,31,18,0,tweet
859499690680889348,"After a stellar performance at the prestigious Penn Relays, Ashley Henderson is the MW Track Athlete of the Week: http://bit.ly/2qpFhuZ pic.twitter.com/sHpn7VXJ80",1493755669,GoAztecs,34,0,10,0,tweet
859491150138404865,".@TheOrlandoJones stellar line “Angry gets shit done” better be on every piece of merch I can buy @AmericanGodsSTZ
 http://uproxx.com/tv/orlando-jones-american-gods-clip/ ",1493753633,MildlyAmused,19,1,8,0,tweet
859490934953840641,#Space clouds sculpted by stellar winds & radiation in #StarCluster Melotte 15 http://apod.nasa.gov/apod/ap141018.html  via @apodpic.twitter.com/eHu0pw21Pg,1493753582,maximaxoo,62,0,48,0,tweet
859486040926683136,"More #greenwindaes on way home from a stellar #activegreens canvassing. Lots of Green voters, + some already cast via post @EdinburghGreenspic.twitter.com/I2xgq7ojvA",1493752415,danheaped,8,1,4,0,tweet
859475877427650560,Throwback to prom 2 years ago with the homies ~ and Steve Hurd's stellar editing skills pic.twitter.com/lpoXe2tBKL,1493749992,camneel2,21,0,4,0,tweet
859474558956568576,"Thumper is such a stellar dog and he's available for adoption. Come to our shelter at 45 Hurst Way to meet him. #AdoptDontShop https://twitter.com/taylorpischke/status/859145876752789504  <quoted_status>After 209 days at @TheWHS , Thumper still needs a home. Can you help? He comes w/ a free round of obedience training! #WpgHumaneSociety pic.twitter.com/01ktYaGS1y</quoted_status>",1493749677,WinnipegHumane,14,0,13,859145876752789504,quoted_retweet
