ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
673225678893023232,ARMED ROBBERY & SHOOTING : PENDORING STR. GLEN MARAIS. KEMPTON PARK. EMM. GP. 2 PERPS SHOT DEAD & 2 FLED ON FOOT.,1449344484,crimeairnetwork,6,2,10,0,tweet
673260067886661636,"FIFA IF STR ROBBEN GIVEAWAY!!
-WINNER 10 min
-rt-follow me+ @HaroldGamingYT pic.twitter.com/688dIbiskC",1449352683,Handigeharrie23,37,5,133,0,tweet
673253972816302081,#gvsufootball playing like true warriors today. Stellar student athletes. #AnchorUp,1449351230,tbuls,2,1,0,0,tweet
673180880748302337,Str  It ain't nothing to  family OFF to ,1449333803,BaddieBeehavior,4,0,5,0,tweet
673289454921076736,"So incredibly proud of @cppmsoccer and @CoachYossi for their stellar season! Making History every step of the way, making us proud.",1449359689,salvagegm,13,1,3,0,tweet
673288685706694656,"If you're having a bad day, you're welcome.pic.twitter.com/7xQD937VcH",1449359506,Allison_Str,4,0,2,0,tweet
673278267940470784,FB | Stellar performance by senior QB Tom Knecht today in the start: 492 yards and 5 TDs #d3fb,1449357022,linfieldsports,55,0,18,0,tweet
673275583120437249,"Congrats to the SAU Cougars and @abfuller09 on a natty championship tonight! Stellar game, ladies! ",1449356382,katekurtzman14,16,0,0,0,tweet
673272753902997504,Stellar performance by RJ Russell! Ran a 1:07.24 FAT time in the 500m & a 36.96 FAT time in the 300m!! More stats to come! #100NothingLess,1449355707,RichlandsRun,6,0,4,0,tweet
673270660907425795,Congratulations to @fijirugby going #beyondlimitsknown with a stellar performance at the #Dubai7spic.twitter.com/S7zDzKsBmM,1449355208,BLK_SPORT,14,1,6,0,tweet
673267508762165249,"So unbelievably proud of my guys, Wayzata has continued to represent through the stellar guys and coaches... Congrats guys! #TrojanForever",1449354457,IanEklin,26,0,0,0,tweet
673259305261531136,Stellar performance&very deserving of the 1st star of the game! @JettaRackleff Fantastic today! Now the run starts!pic.twitter.com/zD8dmF2z95,1449352501,34ROCKYP,9,1,1,0,tweet
673258872648376320,Chelsea Szakal names JCC All-Tournament Team for her stellar play. Pack Proud with coach Brizbane. @ConnectWCCC pic.twitter.com/5dmsrYs7wg,1449352398,WCCCAthletics,11,0,6,0,tweet
673249258850533376,"Happy Birthday to the pretty, sweet & stellar @starlingpayal. Loads of Love. God bless you with happiness & success.pic.twitter.com/xS6kTgrz8b",1449350106,xAngelWingz,19,0,3,0,tweet
673246634260697088,"Yessir! That's what we do, chop down the 'favorites'! Congrats again to @CoachDanHunt n @ColgateFootball for another stellar victory! #GATA",1449349480,SuperVena5,13,0,4,0,tweet
673245294532894720,Some stellar work from #HoltBeast in the 1st. #CapsJets #RockTheRed https://vine.co/v/i7Z5pKeOpt1 ,1449349161,Capitals,70,2,24,0,tweet
673245254661701632,"Just found a band called Ice Nine Kills, great band and just released a stellar album called Every Trick In The Book, go check it out",1449349151,Dunlop_Jazz_III,4,0,1,0,tweet
673238265676304384,Want to Cook Thai Food? Check Out These Stellar Bangkok Cooking Schools http://tandl.me/1IM5jr5 pic.twitter.com/CdYeRuuIHh,1449347485,TravelLeisure,18,0,14,0,tweet
673235849077645312,@AaronMento's @UglySweaterFilm shooting in 2016! @CChudabala & I as Producers! http://lahorror.com/2015/12/05/ugly-sweater-party-a-new-holiday-horror-filming-soon/  Stellar cast & script-Happy Holidays!,1449346909,LAHorrorcom,4,0,3,0,tweet
673233373414817792,The cranes beat the Kings 3-2. @24nolanrogow24 with a stellar performance saving 28 #stud,1449346318,CK_Hockey,11,0,4,0,tweet
673229676647550976,"Great job by Coral Riehl at the CH today, and stellar defense by Match MVP and Squirt the Turtle winner Hamneet Grewal!",1449345437,KevinCorley2,5,0,2,0,tweet
673225761759752192,"Let's just take a look at the integrity Mal Brough guards #auspol

What a stellar bunch our MPs are. pic.twitter.com/2hVQpQyNGZ",1449344504,bugwannostra,23,3,34,0,tweet
673225678893023232,ARMED ROBBERY & SHOOTING : PENDORING STR. GLEN MARAIS. KEMPTON PARK. EMM. GP. 2 PERPS SHOT DEAD & 2 FLED ON FOOT.,1449344484,crimeairnetwork,6,2,10,0,tweet
673225435858251777,Thank u @TEDxEuston for such great lineup of speakers - stellar talent from Africa! #FF for tweets from today #TEDxEuston #VisionToReality,1449344426,monaeltahawy,8,2,6,0,tweet
673222743991586816,Looks stellar  https://twitter.com/jadhavsagar18/status/673214032086609921  <quoted_status>@tldtoday It's like my full setup is based on your recommendations. Those bezels look so amazing. pic.twitter.com/DPtiAgEL9p</quoted_status>,1449343784,tldtoday,125,2,15,673214032086609921,quoted_retweet
673220514211454976,Getting the blankets ready to be delivered tomorrow. #TeamSTR #NIMCare @iam_str pic.twitter.com/8GXUNAtAkw,1449343253,hariharannaidu,23,0,36,0,tweet
673216458894233601,Real life sister hood of the traveling pants @_catgreen @stellar_sav @megananderson3pic.twitter.com/M8672PUnkT,1449342286,Tay_Lee_22,10,0,3,0,tweet
673214977931538436,I am not part of Aiadmk or its IT wing & the relief measures we are carrying out is funded by @iam_str & we are serving under #NIMCare,1449341933,hariharannaidu,34,0,32,0,tweet
673214492222836736,"Tre Turner is a stellar guard for Northwest and is only in the class of 2018.  At 6'4, skilled with the ball, knock down shooter.",1449341817,POB_CBB,8,0,7,0,tweet
673213805984358401,"@Ricks_Indy = The Slippery Noodle.
Tip your servers generously. #str",1449341653,Ricks_EL,12,0,3,0,tweet
673196077332504576,"Thanks for the ALWAYS stellar support, @sucurisecurity ! I still need to #FindTony again at #wcuspic.twitter.com/ANWhBnRRlK",1449337426,jackomo,7,1,2,0,tweet
673193363336650752,A stellar HCMC fellowship match! #GMEsuccess #quality residents  #MedEd @HennepinMedicalpic.twitter.com/jnLi2Kkhvo,1449336779,HennepinHC_GME,10,1,6,0,tweet
673191036802306048,"FC Lightning's first match ends 1-1, despite being down a man the entire match with no subs. Congrats @James_Tanaka1 on his stellar goal",1449336225,FCLightningrec,11,0,4,0,tweet
673190964245061634,Stellar volunteer Ryan is handing out cards in the rain. Thank you Ryan! #psugdpic.twitter.com/apPJ0olahA,1449336207,psugd,5,0,1,0,tweet
673184322103414784,#Space: student discovers stellar #chamaeleon that had the astronomers fooled for years ► http://phys.org/news/2015-12-student-stellar-chamaeleon-astronomers-years.html pic.twitter.com/lZoybC2Z4u,1449334624,maximaxoo,21,0,30,0,tweet
673176789133471744,Another stellar sunrise this morning. Check out the archive: http://killington.roundshot.com/peaklodge  #beast365pic.twitter.com/4wrQmrYBI5,1449332828,KillingtonMtn,28,0,8,0,tweet
673166094249496576,Another stellar performance @ErasmusHuis #Jakarta with #Dutch #Souldiva @BergetLewis. Next year @JavaJazzFest ???pic.twitter.com/1Btg0ylch3,1449330278,FerdinandLahn,5,0,4,0,tweet
673161682512834560,TheLastKingdom Ep.7 David Dawson: brightest star in a stellar cast. @DavidDawsonNet @BBCTwo http://bit.ly/1N9GH0w  pic.twitter.com/NTBvmTtwwH,1449329226,patbracewell,8,1,5,0,tweet
673159514506584064,"I’m a huge advocate for recognizing good work and actions. We’re trying @Props_HQ at the office, it’s been stellar. https://blog.asana.com/2015/11/workstyle-gratitude-in-the-workplace ",1449328709,chrisbaglieri,6,2,4,0,tweet
673156021255294977,"Not the most stellar study, but hints at the kind of blood data that bilharzia would affect: http://pakacademicsearch.com/pdf-files/agr/524/39-47%20Vol%203,%20No%207%20(2013).pdf pic.twitter.com/H8y0MIQ0YZ",1449327876,Scienceofsport,5,2,4,0,tweet
