Category: All categories

Day,Ripple: (Worldwide)
2014-10-05,66
2014-10-06,72
2014-10-07,79
2014-10-08,79
2014-10-09,68
2014-10-10,86
2014-10-11,66
2014-10-12,72
2014-10-13,82
2014-10-14,83
2014-10-15,72
2014-10-16,77
2014-10-17,82
2014-10-18,66
2014-10-19,86
2014-10-20,100
2014-10-21,93
2014-10-22,97
2014-10-23,86
2014-10-24,89
2014-10-25,87
2014-10-26,74
2014-10-27,78
2014-10-28,90
2014-10-29,96
2014-10-30,79
2014-10-31,91
2014-11-01,60
2014-11-02,69
2014-11-03,74
2014-11-04,68
2014-11-05,78
