Category: All categories

Day,Ripple: (Worldwide)
2016-09-05,59
2016-09-06,57
2016-09-07,65
2016-09-08,64
2016-09-09,57
2016-09-10,54
2016-09-11,56
2016-09-12,58
2016-09-13,57
2016-09-14,66
2016-09-15,81
2016-09-16,100
2016-09-17,71
2016-09-18,71
2016-09-19,72
2016-09-20,67
2016-09-21,64
2016-09-22,70
2016-09-23,63
2016-09-24,59
2016-09-25,58
2016-09-26,59
2016-09-27,65
2016-09-28,65
2016-09-29,60
2016-09-30,66
2016-10-01,47
2016-10-02,50
2016-10-03,67
2016-10-04,65
2016-10-05,67
