Category: All categories

Day,Bitcoin: (Worldwide)
2017-09-01,68
2017-09-02,62
2017-09-03,55
2017-09-04,70
2017-09-05,71
2017-09-06,61
2017-09-07,55
2017-09-08,59
2017-09-09,49
2017-09-10,48
2017-09-11,54
2017-09-12,55
2017-09-13,74
2017-09-14,90
2017-09-15,100
2017-09-16,65
2017-09-17,54
2017-09-18,63
2017-09-19,59
2017-09-20,50
2017-09-21,53
2017-09-22,49
2017-09-23,39
2017-09-24,38
2017-09-25,43
2017-09-26,42
2017-09-27,46
2017-09-28,45
2017-09-29,43
2017-09-30,38
2017-10-01,39
