Category: All categories

Day,Ripple: (Worldwide)
2016-04-05,87
2016-04-06,93
2016-04-07,89
2016-04-08,88
2016-04-09,89
2016-04-10,91
2016-04-11,88
2016-04-12,89
2016-04-13,100
2016-04-14,90
2016-04-15,93
2016-04-16,81
2016-04-17,89
2016-04-18,91
2016-04-19,78
2016-04-20,86
2016-04-21,100
2016-04-22,88
2016-04-23,77
2016-04-24,83
2016-04-25,97
2016-04-26,97
2016-04-27,96
2016-04-28,99
2016-04-29,91
2016-04-30,80
2016-05-01,75
2016-05-02,87
2016-05-03,86
2016-05-04,97
2016-05-05,91
