Category: All categories

Day,Ripple: (Worldwide)
2017-02-05,82
2017-02-06,93
2017-02-07,89
2017-02-08,93
2017-02-09,85
2017-02-10,75
2017-02-11,79
2017-02-12,83
2017-02-13,78
2017-02-14,98
2017-02-15,78
2017-02-16,80
2017-02-17,85
2017-02-18,75
2017-02-19,86
2017-02-20,87
2017-02-21,83
2017-02-22,84
2017-02-23,91
2017-02-24,88
2017-02-25,83
2017-02-26,79
2017-02-27,93
2017-02-28,96
2017-03-01,100
2017-03-02,94
2017-03-03,92
2017-03-04,83
2017-03-05,91
