Category: All categories

Day,Ripple: (Worldwide)
2014-06-05,75
2014-06-06,76
2014-06-07,67
2014-06-08,60
2014-06-09,61
2014-06-10,72
2014-06-11,72
2014-06-12,64
2014-06-13,60
2014-06-14,59
2014-06-15,55
2014-06-16,66
2014-06-17,71
2014-06-18,57
2014-06-19,71
2014-06-20,59
2014-06-21,49
2014-06-22,50
2014-06-23,63
2014-06-24,64
2014-06-25,56
2014-06-26,57
2014-06-27,60
2014-06-28,53
2014-06-29,49
2014-06-30,59
2014-07-01,53
2014-07-02,67
2014-07-03,72
2014-07-04,58
2014-07-05,100
