Category: All categories

Day,Ripple: (Worldwide)
2015-06-05,82
2015-06-06,61
2015-06-07,61
2015-06-08,71
2015-06-09,78
2015-06-10,77
2015-06-11,67
2015-06-12,85
2015-06-13,78
2015-06-14,77
2015-06-15,76
2015-06-16,78
2015-06-17,83
2015-06-18,72
2015-06-19,78
2015-06-20,76
2015-06-21,69
2015-06-22,77
2015-06-23,76
2015-06-24,80
2015-06-25,79
2015-06-26,79
2015-06-27,64
2015-06-28,86
2015-06-29,92
2015-06-30,78
2015-07-01,75
2015-07-02,73
2015-07-03,84
2015-07-04,77
2015-07-05,100
