Category: All categories

Day,Ripple: (Worldwide)
2013-08-05,75
2013-08-06,89
2013-08-07,93
2013-08-08,87
2013-08-09,100
2013-08-10,97
2013-08-11,83
2013-08-12,76
2013-08-13,76
2013-08-14,83
2013-08-15,86
2013-08-16,70
2013-08-17,80
2013-08-18,83
2013-08-19,82
2013-08-20,85
2013-08-21,94
2013-08-22,82
2013-08-23,85
2013-08-24,88
2013-08-25,74
2013-08-26,81
2013-08-27,95
2013-08-28,84
2013-08-29,82
2013-08-30,97
2013-08-31,95
2013-09-01,87
2013-09-02,96
2013-09-03,93
2013-09-04,85
2013-09-05,96
