Category: All categories

Day,Ripple: (Worldwide)
2014-07-05,100
2014-07-06,76
2014-07-07,75
2014-07-08,62
2014-07-09,65
2014-07-10,67
2014-07-11,62
2014-07-12,75
2014-07-13,62
2014-07-14,57
2014-07-15,66
2014-07-16,66
2014-07-17,66
2014-07-18,63
2014-07-19,76
2014-07-20,63
2014-07-21,62
2014-07-22,56
2014-07-23,56
2014-07-24,59
2014-07-25,69
2014-07-26,55
2014-07-27,56
2014-07-28,64
2014-07-29,63
2014-07-30,62
2014-07-31,71
2014-08-01,63
2014-08-02,60
2014-08-03,61
2014-08-04,54
2014-08-05,53
