Category: All categories

Day,Ripple: (Worldwide)
2015-07-05,96
2015-07-06,93
2015-07-07,95
2015-07-08,98
2015-07-09,100
2015-07-10,87
2015-07-11,92
2015-07-12,72
2015-07-13,76
2015-07-14,92
2015-07-15,88
2015-07-16,76
2015-07-17,80
2015-07-18,74
2015-07-19,72
2015-07-20,82
2015-07-21,76
2015-07-22,84
2015-07-23,77
2015-07-24,81
2015-07-25,81
2015-07-26,78
2015-07-27,81
2015-07-28,80
2015-07-29,82
2015-07-30,80
2015-07-31,68
2015-08-01,85
2015-08-02,76
2015-08-03,74
2015-08-04,85
2015-08-05,77
