Category: All categories

Day,Ripple: (Worldwide)
2018-04-05,53
2018-04-06,50
2018-04-07,42
2018-04-08,38
2018-04-09,46
2018-04-10,45
2018-04-11,46
2018-04-12,62
2018-04-13,71
2018-04-14,49
2018-04-15,52
2018-04-16,52
2018-04-17,54
2018-04-18,57
2018-04-19,67
2018-04-20,100
2018-04-21,68
2018-04-22,61
2018-04-23,65
2018-04-24,79
2018-04-25,69
2018-04-26,54
2018-04-27,53
2018-04-28,49
2018-04-29,51
2018-04-30,53
2018-05-01,51
2018-05-02,48
2018-05-03,53
2018-05-04,56
2018-05-05,51
