Category: All categories

Day,Ripple: (Worldwide)
2016-02-05,72
2016-02-06,67
2016-02-07,61
2016-02-08,69
2016-02-09,62
2016-02-10,66
2016-02-11,89
2016-02-12,100
2016-02-13,82
2016-02-14,64
2016-02-15,82
2016-02-16,74
2016-02-17,68
2016-02-18,70
2016-02-19,81
2016-02-20,61
2016-02-21,69
2016-02-22,63
2016-02-23,74
2016-02-24,77
2016-02-25,70
2016-02-26,81
2016-02-27,67
2016-02-28,66
2016-02-29,77
2016-03-01,72
2016-03-02,70
2016-03-03,70
2016-03-04,70
2016-03-05,77
