Category: All categories

Day,Ripple: (Worldwide)
2015-11-05,79
2015-11-06,84
2015-11-07,75
2015-11-08,79
2015-11-09,85
2015-11-10,85
2015-11-11,80
2015-11-12,83
2015-11-13,85
2015-11-14,63
2015-11-15,71
2015-11-16,87
2015-11-17,87
2015-11-18,84
2015-11-19,93
2015-11-20,81
2015-11-21,66
2015-11-22,74
2015-11-23,81
2015-11-24,82
2015-11-25,76
2015-11-26,77
2015-11-27,81
2015-11-28,61
2015-11-29,74
2015-11-30,85
2015-12-01,72
2015-12-02,85
2015-12-03,100
2015-12-04,91
2015-12-05,83
