Category: All categories

Day,Dogecoin: (Worldwide)
2016-11-01,71
2016-11-02,87
2016-11-03,72
2016-11-04,64
2016-11-05,83
2016-11-06,89
2016-11-07,56
2016-11-08,70
2016-11-09,59
2016-11-10,42
2016-11-11,39
2016-11-12,57
2016-11-13,91
2016-11-14,71
2016-11-15,44
2016-11-16,47
2016-11-17,69
2016-11-18,64
2016-11-19,73
2016-11-20,36
2016-11-21,63
2016-11-22,70
2016-11-23,100
2016-11-24,98
2016-11-25,75
2016-11-26,74
2016-11-27,73
2016-11-28,55
2016-11-29,81
2016-11-30,64
2016-12-01,72
