Category: All categories

Day,Dogecoin: (Worldwide)
2018-04-01,69
2018-04-02,68
2018-04-03,62
2018-04-04,50
2018-04-05,70
2018-04-06,70
2018-04-07,65
2018-04-08,60
2018-04-09,63
2018-04-10,63
2018-04-11,75
2018-04-12,83
2018-04-13,91
2018-04-14,69
2018-04-15,86
2018-04-16,71
2018-04-17,87
2018-04-18,91
2018-04-19,100
2018-04-20,91
2018-04-21,84
2018-04-22,74
2018-04-23,67
2018-04-24,73
2018-04-25,63
2018-04-26,62
2018-04-27,65
2018-04-28,79
2018-04-29,73
2018-04-30,59
2018-05-01,61
