Category: All categories

Day,Ripple: (Worldwide)
2017-12-05,8
2017-12-06,10
2017-12-07,11
2017-12-08,12
2017-12-09,11
2017-12-10,8
2017-12-11,11
2017-12-12,26
2017-12-13,46
2017-12-14,68
2017-12-15,55
2017-12-16,37
2017-12-17,32
2017-12-18,33
2017-12-19,35
2017-12-20,31
2017-12-21,56
2017-12-22,58
2017-12-23,36
2017-12-24,27
2017-12-25,24
2017-12-26,25
2017-12-27,37
2017-12-28,43
2017-12-29,81
2017-12-30,98
2017-12-31,53
2018-01-01,41
2018-01-02,53
2018-01-03,80
2018-01-04,100
2018-01-05,79
