Category: All categories

Day,Dogecoin: (Worldwide)
2017-09-01,76
2017-09-02,100
2017-09-03,76
2017-09-04,80
2017-09-05,74
2017-09-06,61
2017-09-07,68
2017-09-08,64
2017-09-09,59
2017-09-10,63
2017-09-11,54
2017-09-12,69
2017-09-13,55
2017-09-14,53
2017-09-15,78
2017-09-16,73
2017-09-17,63
2017-09-18,61
2017-09-19,60
2017-09-20,61
2017-09-21,50
2017-09-22,56
2017-09-23,69
2017-09-24,72
2017-09-25,58
2017-09-26,58
2017-09-27,54
2017-09-28,60
2017-09-29,50
2017-09-30,55
2017-10-01,53
