,2016-04-24 10:00:00,711420.0
0,2016-04-24 21:59:00,4385748.0
1,2016-04-25 09:58:00,4009865.0
2,2016-04-25 21:57:00,6418000.0
3,2016-04-26 09:56:00,5805238.0
4,2016-04-26 21:55:00,7767286.0
5,2016-04-27 09:54:00,6885366.0
6,2016-04-27 21:53:00,7693715.0
7,2016-04-28 09:52:00,3659825.0
8,2016-04-28 21:51:00,7389866.0
9,2016-04-29 09:50:00,3270296.0
10,2016-04-29 21:49:00,3008194.0
11,2016-04-30 09:48:00,6617128.0
12,2016-04-30 21:47:00,2074358.0
13,2016-05-01 09:46:00,1343970.0
14,2016-05-01 21:45:00,1053316.0
15,2016-05-02 09:44:00,1967606.0
16,2016-05-02 21:43:00,1296113.0
17,2016-05-03 09:42:00,1980852.0
18,2016-05-03 21:41:00,1282322.0
19,2016-05-04 09:40:00,718380.0
20,2016-05-04 21:39:00,889900.0
21,2016-05-05 09:38:00,517877.0
22,2016-05-05 21:37:00,951242.0
23,2016-05-06 09:36:00,2272891.0
24,2016-05-06 21:35:00,1936275.0
25,2016-05-07 09:34:00,1966875.0
26,2016-05-07 21:33:00,396826.0
27,2016-05-08 09:32:00,1115103.0
28,2016-05-08 21:31:00,306276.0
29,2016-05-09 09:30:00,2444984.0
30,2016-05-09 21:29:00,899242.0
31,2016-05-10 09:29:00,4425613.0
32,2016-05-10 21:28:00,1235198.0
33,2016-05-11 09:27:00,3754427.0
34,2016-05-11 21:32:00,4608494.0
35,2016-05-12 09:31:00,2330524.0
36,2016-05-12 21:30:00,2814941.0
37,2016-05-13 09:29:00,3339461.0
38,2016-05-13 21:28:00,1891815.0
39,2016-05-14 09:27:00,4967410.0
40,2016-05-14 21:26:00,1287492.0
41,2016-05-15 09:25:00,2153043.0
42,2016-05-15 21:24:00,2453945.0
43,2016-05-16 09:23:00,3817373.0
44,2016-05-16 21:22:00,11075889.0
45,2016-05-17 09:21:00,3926863.0
46,2016-05-17 21:20:00,7007805.0
47,2016-05-18 09:19:00,4768864.0
48,2016-05-18 21:18:00,3972673.0
49,2016-05-19 09:17:00,10433506.0
50,2016-05-19 21:16:00,8268289.0
51,2016-05-20 09:15:00,3297738.0
52,2016-05-20 21:14:00,5527161.0
53,2016-05-21 09:13:00,3599673.0
54,2016-05-21 21:12:00,5713330.0
55,2016-05-22 09:11:00,2224281.0
56,2016-05-22 21:10:00,2404616.0
57,2016-05-23 09:09:00,321156.0
58,2016-05-23 21:08:00,7832626.0
59,2016-05-24 09:07:00,3316103.0
60,2016-05-24 21:06:00,2625342.0
61,2016-05-25 09:05:00,5768941.0
62,2016-05-25 21:04:00,2476361.0
63,2016-05-26 09:03:00,6371513.0
64,2016-05-26 21:02:00,2212318.0
65,2016-05-27 09:01:00,15404610.0
66,2016-05-27 21:00:00,17007276.0
67,2016-05-28 08:59:00,6210255.0
68,2016-05-28 20:58:00,3187422.0
69,2016-05-29 08:57:00,1003210.0
70,2016-05-29 20:56:00,3151718.0
71,2016-05-30 08:55:00,3337942.0
72,2016-05-30 20:54:00,4478302.0
73,2016-05-31 08:53:00,5370400.0
74,2016-05-31 20:52:00,2570663.0
75,2016-06-01 08:51:00,5616099.0
76,2016-06-01 20:50:00,4034492.0
77,2016-06-02 08:49:00,2636188.0
78,2016-06-02 20:48:00,2756748.0
79,2016-06-03 08:47:00,1577992.0
80,2016-06-03 20:46:00,1893507.0
81,2016-06-04 08:45:00,2760827.0
82,2016-06-04 20:44:00,2371766.0
83,2016-06-05 08:43:00,1174689.0
84,2016-06-05 20:42:00,458651.0
85,2016-06-06 08:41:00,1965018.0
86,2016-06-06 20:40:00,2828362.0
87,2016-06-07 08:39:00,2101745.0
88,2016-06-07 20:38:00,2304756.0
89,2016-06-08 08:37:00,470985.0
90,2016-06-08 20:36:00,2393371.0
91,2016-06-09 08:35:00,2872518.0
92,2016-06-09 20:34:00,1979377.0
93,2016-06-10 08:33:00,4411484.0
94,2016-06-10 20:32:00,1036548.0
95,2016-06-11 08:31:00,611571.0
96,2016-06-11 20:30:00,1015388.0
97,2016-06-12 08:29:00,1953078.0
98,2016-06-12 20:28:00,3025829.0
99,2016-06-13 08:27:00,5986387.0
100,2016-06-13 20:26:00,9424214.0
101,2016-06-14 08:25:00,18328626.0
102,2016-06-14 20:25:00,20480232.0
103,2016-06-15 08:24:00,24787799.0
104,2016-06-15 20:23:00,38485281.0
105,2016-06-16 08:22:00,27350726.0
106,2016-06-16 20:21:00,25900183.0
107,2016-06-17 08:20:00,24825522.0
108,2016-06-17 20:19:00,26577615.0
109,2016-06-18 08:18:00,23793319.0
110,2016-06-18 20:17:00,9469721.0
111,2016-06-19 08:16:00,4160531.0
112,2016-06-19 20:15:00,1407165.0
113,2016-06-20 08:14:00,1617523.0
114,2016-06-20 20:13:00,9758591.0
115,2016-06-21 08:12:00,4124579.0
116,2016-06-21 20:11:00,7371219.0
117,2016-06-22 08:10:00,9653784.0
118,2016-06-22 20:09:00,11706137.0
119,2016-06-23 08:08:00,12815927.0
120,2016-06-23 20:07:00,14918499.0
121,2016-06-24 08:06:00,10169167.0
122,2016-06-24 20:05:00,19464491.0
123,2016-06-25 08:04:00,10988314.0
124,2016-06-25 20:03:00,3925596.0
125,2016-06-26 08:02:00,1180568.0
126,2016-06-26 20:01:00,760244.0
127,2016-06-27 08:00:00,2576132.0
128,2016-06-27 19:59:00,3961266.0
129,2016-06-28 07:58:00,900237.0
130,2016-06-28 19:57:00,4738708.0
131,2016-06-29 07:56:00,2619509.0
132,2016-06-29 19:55:00,5360288.0
133,2016-06-30 07:54:00,3049512.0
134,2016-06-30 19:53:00,6134829.0
135,2016-07-01 07:52:00,2860674.0
