ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
724378462207647744,"Still haunted by @TheWitnessFilm. Complex, beautifully told story, deeply human treatment of a tragedy with so many ripple effects.",1461540258,cdiacono,5,0,3,0,tweet
724367394232254465,Let's talk about how Ripple works with your bank's existing systems. https://ripple.com/contact/ ,1461537619,Ripple,8,1,7,0,tweet
724345733277749252,Why #InnoVentures is investing in #blockchain: @belimad @SanInnoventures @Ripple @digitalassetcom @elliptic http://techcitynews.com/2016/04/24/why-santander-innoventures-is-investing-in-blockchain/ ,1461532455,Zeth_Plexus,8,0,5,0,tweet
724339023926444033,For every ripple of her reflection she knows floats a chapter to her future pic.twitter.com/Cq2vKahSH7,1461530855,sherilw62,42,3,33,0,tweet
724313217426698241,The impact of a U.K. exit on jobs could ripple across the EU  http://on.wsj.com/1Vrmngl pic.twitter.com/QtAFZB34Lv,1461524702,WSJCentralBanks,4,0,12,0,tweet
724305713401569285,Ripple and XRP Can Cut Banks’ Global Settlement Costs Up to 60 Percent. Read How: https://ripple.com/insights/ripple-and-xrp-can-cut-banks-global-settlement-costs-up-to-60-percent/ ,1461522913,Ripple,7,0,8,0,tweet
724296456165822472,"Tweeting is like tossing a pebble into a glassy pond and watching the RTs ripple outward.

RT groups just lob bricks and kill all the fish",1461520706,cuntyfruitbats,10,0,7,0,tweet
724260197544288256,"Even a small measure of kindness (in thought, in word, in deed) has an amazing ripple effect. Don't under estimate the power of kindness.",1461512061,HerbieJPilato,3,0,7,0,tweet
724248918087880704,#skatephotofavs @nicoleorford and @AsherHill dazzle at the Ripple Effect Skating Gala! Can't wait for next season! pic.twitter.com/qvhfKWjygT,1461509372,_SeanMcKinnon_,9,0,1,0,tweet
724221569757773824,MIT has moved its blockchain research from the blackboard to the real world through a partnership with Ripple. http://bit.ly/1SrOqZi ,1461502852,coindesk,13,0,36,0,tweet
724220664685727745,Flags wave with the ripple of Change; the nation has taken its stand against corruption!  #KaptaanChangedPakistanpic.twitter.com/KLIZbgvWQm,1461502636,PTIPunjabPK,45,1,38,0,tweet
724210794213289984,touch ripple –  Snippet by Kevin #interactive http://www.materialup.com/posts/touch-ripple pic.twitter.com/KjI4erW4mF,1461500283,UPLABS,7,0,2,0,tweet
724207643657666560,Rose and strawberry soaked sponge with a strawberry jam and strawberry ripple buttercream filling #girlypic.twitter.com/gBRHd3xRFI,1461499532,_C_Ramsey,23,1,4,0,tweet
724206659095171072,"Support your mental health with our 6 tips, check out the Ripple campaign poster today! #DAW2016pic.twitter.com/gLbE8Q8sjP",1461499297,StudentMindsOrg,12,0,37,0,tweet
724203802396626944,Serving others doesn’t require a grand gesture; the smallest kindness creates a profound ripple effect. #YourUltimateLifePlan,1461498616,DrJennifer,6,0,3,0,tweet
