ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
839253342786203650,in a ripple chip version. And I'm a big fan of Vanilla ice cream,1488928564,ja2cook,3,2,1,839251148867416064,reply
839262899340111872,"Per @johnepizzi, #blockchain companies like #Ripple will be among key drivers in 2nd wave of innovation in fintech. http://bit.ly/2lBPPFI ",1488930842,Ripple,39,0,41,0,tweet
839231770801369088,#Ripple can save your bank USD 4.64 per payment ! https://ripple.com/cost-model/ ,1488923420,Ruben_Rotterdam,7,0,4,0,tweet
839216720732631041,Brady ripple @marigelpellin @timelesssoul1 @amandaje17 @BsoRules @nfulmer0827 @yustman2 @AnnMarieLA1pic.twitter.com/tu6yz9UJG4,1488919832,brady_sunshine,39,1,13,0,tweet
839210045896196096,We've launched a new tool that helps banks better understand their cross-border payment cost structure. https://ripple.com/cost-model/ ,1488918241,Ripple,55,2,43,0,tweet
839210044554166273,#Ripple's @diliprao is speaking on how the #blockchain can enable faster global payments & cut settlement costs at #apacblockchain today.,1488918241,Ripple,21,0,13,0,tweet
839207619428560897,Ripple Can Help Banks Evaluate Their Cross-Border Payment Costs http://ift.tt/2nbkoOP ,1488917662,yusuke_56,10,0,5,0,tweet
839199302568157184,Ripple. Discounted drinks. Day drinking. #hopeyousurvivepic.twitter.com/MpeayiCAMx,1488915679,JUSTDOITSULLEY,5,1,10,0,tweet
839174518597902336,'Ripple' by Mickayla Meeds #artpic.twitter.com/0KVkOXkrKe,1488909770,GabrielaLureti,30,0,15,0,tweet
839169778048720896,The #InternetofValue genie is out of the bottle according to @alextapscott. https://ripple.com/insights/alex-tapscott-the-internet-of-value-genie-is-out-of-the-bottle/  via @TEDxSFbay,1488908640,Ripple,22,0,15,0,tweet
839159256096002048,Japanese Banks Plan to Make Payments Using @Ripple Blockchain/DLT - http://Nasdaq.com  http://m.nasdaq.com/article/japanese-banks-plan-to-make-payments-using-ripple-blockchain-cm756164 ,1488906132,Jimchang5,8,0,4,0,tweet
839153707447001089,You know what they say about the ripple effect...do it in #Photoshop! Tutorial here: http://bit.ly/2lsGi0m pic.twitter.com/XDTxaofXva,1488904809,Photoshop,229,2,73,0,tweet
839153226662490113,.@Chase Hopes for Ripple Effect With Mouth-Watering Film About an Incredible Doughnut http://buff.ly/2mf0mUn  via @creativitymagpic.twitter.com/R0J91iDYyT,1488904694,droga5,12,0,3,0,tweet
839144614435106817,"One small act creates a ripple that causes a tidal wave. 
#TuesdayMotivationpic.twitter.com/JDyVqBwaxJ",1488902641,SharedMotivati1,19,0,20,0,tweet
839119335926956034,Start the ripple: #change the world. #lifequotespic.twitter.com/xs3reers7o,1488896614,TheCharter,22,0,11,0,tweet
839092640113045505,"Different industries into world #payments without cash payment, melting boundary: Nihon Keizai @ripple #fintech http://www.nikkei.com/article/DGXLASDC27H0I_X00C17A3EE9000/ ",1488890249,RippleFeed,10,0,6,0,tweet
839090924152041472,"Reflections of passion
A written river of words
Every kiss+touch
Emotion transferred
Heartbeats ripple
Desires are stirred

#beautifulMesspic.twitter.com/PV4rE6Kq96",1488889840,AuthorAvaMRose,31,1,14,0,tweet
839086074144174080,You can never know for sure the ripple effect each act of kindness will have in the world. Just know that your love will create miracles.,1488888684,JordanBach,71,1,24,0,tweet
839072987689152513,Japanese banks move to next phase with Ripple http://www.fstech.co.uk/fst/Japanese_Banks_Move_Commercial_With_Ripple.php  @Ripple @a_strzalek,1488885564,FStechnology,14,0,8,0,tweet
839032110014836736,"Suddenly, Msians feel a ripple of anxiety, Google ""North Korea missile range"", see the results, and slowly start wishing they could just ... pic.twitter.com/cKyHs1Kk7X",1488875818,Aisehman,11,0,13,0,tweet
839027011788095488,47 banks in #Japan confirm consortium will move to making domestic & cross-border #payments via @Ripple #blockchain http://www.nasdaq.com/article/japanese-banks-plan-to-make-payments-using-ripple-blockchain-cm756164 ,1488874602,rob2775,9,0,7,0,tweet
839008640610742273,"Trump administration causing nervous ripple through marijuana industry 
 http://dld.bz/f35Rq  pic.twitter.com/iUoGPT1F5W",1488870222,MME_BOULDER,1,1,2,0,tweet
839005370026582016,Grade 9 physics practical ripple tank @EducationMV @aishathshiham @WALIYU #Fuvahmulahpic.twitter.com/k0y5CgB01w,1488869442,eduGS_13,2,0,1,0,tweet
839001281549103104,"Remember theres no such thing as a small act of kindness. Every act creates a ripple with no logical end.
#ALDUBxDTBYSoulmates",1488868468,grabesila,0,0,11,0,tweet
838997960256016384,MTRipple for iOS: Repository for Ripple Effect - http://www.cocoacontrols.com/controls/mtripple pic.twitter.com/2Q3W2fahbu,1488867676,cocoacontrols,8,0,2,0,tweet
838988748494934018,bro your waves are literally cutting a ripple through dimensions and restructuring reality as we know it,1488865479,agudze_,27,1,7,838854313178890240,reply
