ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
727665879752822787,"Know that your kindness
has a ripple effect in the
universe... pic.twitter.com/cA1HQXW6bb",1462324039,PardueSuzanne,355,2,215,0,tweet
727959704878469120,"""You are the ripple effect!"" Dr. Regina Lewis presenting #GradNation #GradNationCOS @ppunitedway",1462394093,DeanaMHunt,2,0,2,0,tweet
727810813445210113,"Brand New
Salted Caramel Ripple Ice Cream now in stock. It will be your new favourite flavour  (available in 1Lt, 2Lt and 4Lt sizes)",1462358594,TarrsIceCream,4,1,1,0,tweet
727986235441025024,Global transactions: $26 trillion/yr. But #payments systems are inefficient and antiquated. http://bit.ly/1SJZvq6 pic.twitter.com/33IzOd9hyk,1462400418,Ripple,11,0,12,0,tweet
727984299543252994,Quick video I shot this afternoon from the #P3ForSale. 20mph wind and gusts to 30. Look at the flag ripple! pic.twitter.com/KzP44MoR6z,1462399956,jwolf7447,15,1,2,0,tweet
727982717229355008,"Thoughts ripple into reality and bounce back for you to see...
We are programmed to see and believe...
The Universe helps with this...",1462399579,KnowledgeFountN,20,0,8,0,tweet
727945964389027841,@developertown in Broad Ripple recently took part in @SpaceAppsIndy Challenge with @NASA. http://ht.ly/4nqKUU pic.twitter.com/57N0r6hO2A,1462390817,atBRip,5,0,5,0,tweet
727939549091889152,"My corollary: ripple effect of rescheduling. ""If you move this, then 37 other things move"". Call it ""BossFactor"". https://twitter.com/philltopia/status/727190980726689792  <quoted_status>New side project: price tags on Google Calendar events based on the inferred hourly rates of participants. pic.twitter.com/nzck5aJ3rh</quoted_status>",1462389287,stevesi,11,0,4,727190980726689792,quoted_retweet
727915572453724160,Impact from the @YourOAAA #FeelTheReal campaign continues to ripple through the #advertising industry: http://digiday.com/platforms/pulse-ad-tech-midlife-crisis/ ,1462383571,DOmedia,4,0,5,0,tweet
727911954543722497,CGI Group adds @Ripple Connect to its Intelligent Gateway at Payments  http://bit.ly/24xWNYF ,1462382708,Finovate,4,0,6,0,tweet
727904621419737088,"All this heat has got me in the mood for some ice creamguilt free, banana and raspberry ripple anyone? pic.twitter.com/mjBMQhRTFO",1462380960,lucybeecoconut,34,1,5,0,tweet
727904455971078144,"some genders: 

underground horses digging their way up 
a ripple in a cup of coffee
biodegradable dresses
an apology bursting too far away",1462380920,lilghosthands,21,0,2,0,tweet
727903661720997888,"""@PunxHarmonic's lineup: meet our bass player, Steven Lee Adams (Ripple Street). #rock #punk""pic.twitter.com/RPclAWWrKa",1462380731,WeAreIndieRock,5,0,3,0,tweet
727898945997950977,"Yes but with whom

Partnership is the Future of #Blockchain Tech 

 http://bit.ly/1rotc5n  #fintech @Ripple pic.twitter.com/94wwJmrRva",1462379607,SpirosMargaris,9,1,5,0,tweet
727874961306734594,5 packs a crips n a ripple down n a still dunno ma English quotes,1462373888,KitchenEllis,10,0,1,0,tweet
727845217114673153,"Nice overview article, @IntellectEU sweetspot is ""integration"" @Ripple @Hyperledger https://twitter.com/capco/status/727764505871159298  <quoted_status>Private vs Public Blockchains: Is there room for both to prevail? http://bit.ly/1pleIC3  by Capco partner @magnr pic.twitter.com/CFxBZkoU4t</quoted_status>",1462366797,DirkAvau,6,0,7,727764505871159298,quoted_retweet
727828230716174336,I've just received my adoption update about Ripple at @DonkeysLeeds. What a handsome fellow he is.pic.twitter.com/wML4j945R9,1462362747,Ita99,63,4,21,0,tweet
727817108357271552,Drills set up by @InclusionFooty1 waiting for @chazaustin9 to come and ripple the net @CA9Football #LikeAPropic.twitter.com/zlIpNMekyH,1462360095,FFTPerformance,13,0,6,0,tweet
