Date,Open,Close,High,Low,Volume,Percentage Change,Classification
1439010000,278.46,261.03,278.72,260.62,42234.48591073999,0.019237272441387177,1
1439096400,261.09,266.15,267.6,261.0,17212.630830389997,0.0028100411873310804,1
1439182800,266.14,266.9,267.72,262.17,10925.068446340001,0.013126270845532417,1
1439269200,266.64,270.45,273.75,265.6,15109.42517976,0.020181063562631607,0
1439355600,270.4,265.1,271.19,264.61,15389.409604350001,0.004318836145102978,0
1439442000,265.13,263.96,267.06,262.13,12515.687086369999,0.010755912400782108,1
1439528400,263.96,266.83,268.97,263.77,11141.846315280001,0.020655624568462372,0
1439614800,266.8,261.43,267.76,260.71,11881.73239941,0.0008026295690797269,1
1439701200,261.68,261.64,262.09,256.5,26461.423425980003,0.01868867687880993,0
1439787600,261.72,256.84,262.37,256.5,9994.445185899998,0.10516351461410522,0
1439874000,256.99,232.4,258.18,162.0,134091.2690465,0.006922485306859016,1
1439960400,232.32,234.02,236.86,221.11,37662.62106089999,0.0027273502200841904,1
1440046800,234.02,234.66,237.94,230.0,20576.836388469997,0.006390187423676252,0
1440133200,234.65,233.17,236.43,228.76,13008.926981479999,0.004696656484156847,0
1440219600,233.43,232.08,233.44,221.77,20797.032786679993,0.02053559571504593,0
1440306000,232.08,227.41,232.72,223.05,13783.02831966,0.09043394774198532,0
1440392400,226.9,208.55,226.96,196.6,79525.44916768999,0.06370656192302704,1
1440478800,208.55,222.74,228.77,208.06,43730.663539370005,0.009648303501307964,1
1440565200,223.0,224.91,232.38,222.49,22849.392073549996,0.005274214316159487,0
1440651600,224.9,223.73,229.5,220.11,15915.517398240001,0.035646550357341766,1
1440738000,223.49,232.0,238.9,222.77,21689.761103060006,0.006551260128617287,0
1440824400,232.0,230.49,233.96,227.16,10752.81379178,0.010035056620836258,0
1440910800,230.48,228.2,230.92,225.2,8148.17565492,0.0035369633696973324,1
1440997200,228.0,229.01,233.69,225.31,10824.52655938,0.010947776958346367,0
1441083600,229.01,226.53,230.65,226.51,9685.14491541,0.010224144905805588,1
1441170000,226.56,228.87,231.89,226.56,8500.01747737,0.0015315946657210588,0
1441256400,228.99,228.52,229.88,226.1,8898.41733309,0.008891008794307709,1
1441342800,228.77,230.57,231.66,228.52,8831.241185949999,0.04723140597343445,1
1441429200,230.63,242.0,248.48,230.05,21756.637344900002,0.008081313222646713,0
1441515600,241.85,240.06,245.99,237.06,11803.318418610002,0.012017450295388699,1
1441602000,239.91,242.98,244.77,239.29,8209.11485133,0.007920953445136547,1
1441688400,242.83,244.92,247.68,242.51,15298.754796079998,0.028816264122724533,0
