Date,Open,Close,High,Low,Volume,Percentage Change,Classification
0,50.0,0.00722994,50.0,0.0022,19873.133612949998,0.07221414893865585,0
6,0.007160000000000001,0.00554818,0.008888,0.0041501,35955.403481919995,0.11641928553581238,1
12,0.00554819,0.0048468,0.006776999999999999,0.0047732,25339.838369600002,0.05544035881757736,1
18,0.00484698,0.00583001,0.006350000000000001,0.0048200000000000005,12193.702297889999,0.0006976249860599638,1
24,0.00584116,0.00546138,0.0061400000000000005,0.00520361,8518.19265704,0.06812985986471176,0
30,0.00544112,0.00426197,0.00548879,0.00371,11047.181066879997,0.06070870533585549,0
36,0.00426197,0.00363399,0.0043333,0.0035124,8084.22944485,0.03829878568649292,1
42,0.00364993,0.00337901,0.00421,0.0033510999999999997,4852.47117755,0.08301602303981781,0
48,0.00337901,0.00304947,0.00343488,0.00230333,10663.548456940001,0.0694153681397438,0
54,0.00303987,0.00263249,0.0031249000000000003,0.002432,2908.3240760200006,0.07741893082857132,0
60,0.00263244,0.00247388,0.0028799,0.00241113,2619.78203114,0.04892092570662498,0
66,0.00247372,0.00195111,0.00252531,0.00187935,4871.29314933,0.04559412226080895,0
72,0.00196772,0.00196497,0.002341,0.0015500000000000002,7362.9584436800005,0.12172653526067735,1
78,0.0019798100000000003,0.0029300100000000003,0.00409999,0.00196332,20962.72042125,7.509070564992726e-05,0
84,0.0029300100000000003,0.00240001,0.00336021,0.00137002,14201.93618851,0.004692732822149992,0
90,0.00240001,0.00242997,0.00305,0.00218398,10063.59510407,0.0708531066775322,1
96,0.002407,0.002865,0.00310998,0.002407,5653.825282,0.04500318318605423,1
102,0.00287126,0.00296851,0.00305601,0.0028,3784.20790811,0.06550969183444977,0
108,0.00294889,0.00227675,0.0029700000000000004,0.00222999,5316.76799044,0.01631021872162819,1
114,0.00227822,0.002209,0.00250608,0.0021100000000000003,3604.7839055799996,0.05633129179477692,0
120,0.00220899,0.00227152,0.002385,0.00181729,4204.6737958799995,0.0045328508131206036,0
126,0.0022714700000000003,0.00200426,0.0024500000000000004,0.00197723,3109.68766008,0.03229893743991852,0
132,0.00200708,0.00187768,0.00218535,0.00187,2119.58266029,0.013305307365953922,1
138,0.0018800000000000002,0.00205011,0.00210999,0.00185876,1193.24656799,0.09502600133419037,1
144,0.0020501,0.0022,0.00233089,0.002036,2327.02743453,0.010653463192284107,1
150,0.00219378,0.00237459,0.002379,0.00203531,2244.94580393,0.010999583639204502,1
156,0.00237455,0.00319568,0.003549,0.00226716,16859.920255040004,0.14658747613430026,1
162,0.00320001,0.0041600000000000005,0.0041777,0.00314008,21233.833467380002,0.27272728085517883,1
168,0.00416999,0.00690888,0.0073209999999999985,0.0041112,88089.20802757,0.02888033352792263,0
174,0.00690127,0.00677098,0.007030000000000001,0.00561,39483.203257479996,0.0335354320704937,0
180,0.00677098,0.0113,0.011979,0.00627,74435.19567668,0.033439569175243385,1
186,0.01129996,0.01302134,0.0178,0.0095,186430.44503221,0.1912892907857895,0
192,0.01302135,0.01158004,0.01323969,0.008,96617.58413835,0.1227242425084114,1
198,0.01158004,0.015,0.015770000000000003,0.01134747,104104.53046721,0.0008674184209667146,0
204,0.015000799999999996,0.02549996,0.026000000000000002,0.013800000000000002,215965.58008250003,0.08603473007678986,1
210,0.025460000000000003,0.02597533,0.031,0.021222,293517.60003755003,0.1544656902551651,1
216,0.02597533,0.02997889,0.0372,0.02453507,329260.6963021099,0.142253115773201,0
222,0.02997888,0.02816444,0.03,0.02041,248804.38162358003,0.0004774253175128251,0
228,0.02816444,0.02727101,0.02995999,0.02351011,143039.93314653,0.026104921475052837,1
234,0.02727101,0.02740501,0.02943,0.0268,90968.53978885002,0.06630130857229233,0
240,0.02740501,0.021737799999999998,0.027510000000000003,0.02123424,111428.4127507,0.07082705944776535,0
246,0.02170114,0.01927649,0.02181357,0.0165,185508.07865270003,0.08804995566606523,1
252,0.01928099,0.01815794,0.02277,0.017601,131633.64229849,0.02498978190124035,0
258,0.01815794,0.01724082,0.01922933,0.0151311,117549.58006966002,0.026673788204789158,0
264,0.01724276,0.02083695,0.02342666,0.01582167,167851.13837382,0.001080017886124551,0
270,0.02083694,0.02042008,0.0226,0.019124400000000003,110667.52630073,0.0203010868281126,1
276,0.02042037,0.02233237,0.02441824,0.02000912,127441.34177204,0.10312163084745407,1
282,0.02233239,0.03168,0.03415,0.02190937,335731.98076927994,0.015180764719843863,1
288,0.03168001,0.0221,0.033100000000000004,0.0210001,224564.04441507,0.07395768165588379,1
294,0.02210118,0.025702,0.027600000000000003,0.02067336,151314.59628446,0.07763934135437013,0
300,0.025702,0.024895,0.02590276,0.02282726,81459.43477928,0.00736576784402132,0
306,0.02489415,0.02714969,0.028099,0.022080000000000002,109315.45245678,0.04295286163687706,0
312,0.02714969,0.01635443,0.02798924,0.01243657,292218.58320702,0.2629809677600861,1
318,0.01635443,0.02173808,0.02389997,0.016111590000000002,188223.00449576002,0.0254299845546484,0
324,0.02173699,0.0173496,0.0221,0.017152999999999998,81203.18380402001,0.011981776915490627,1
330,0.0173496,0.01663229,0.018156,0.01415,79816.40246765001,0.007506229914724827,1
336,0.0166323,0.017756499999999998,0.01808171,0.0155,52266.596827290006,0.005415838677436113,1
342,0.01775773,0.01866513,0.0195,0.01615917,103544.88976854,0.02628566883504391,1
348,0.01866513,0.01885007,0.02289828,0.0176,258917.20699103002,0.02699272148311138,1
354,0.01885007,0.017400000000000002,0.0207,0.01726002,98551.57158392001,0.01711796410381794,1
360,0.017366160000000002,0.01863931,0.0197,0.01353001,185866.42932106002,0.03921181708574295,1
366,0.01863931,0.01999497,0.021299900000000004,0.01840542,86176.26720286,0.011342018842697144,0
372,0.01999711,0.019250000000000003,0.020110000000000003,0.018593,29203.73594874,0.009087025187909605,0
378,0.01925194,0.0196,0.019886,0.018663,27852.94700469,0.0042063952423632145,0
384,0.01959903,0.02096965,0.02134567,0.01860188,37597.75170501001,0.0032480517402291302,0
390,0.02096962,0.0190296,0.02225,0.01873,50063.341606,0.00696370005607605,0
396,0.0190296,0.0197021,0.02000999,0.017800999999999997,34229.24880308,0.005999098066240549,0
402,0.0197021,0.02081,0.0214,0.019111000000000003,51840.43293242001,0.05768882483243942,1
408,0.02081,0.02168597,0.0241,0.020703,101357.00012856002,0.012416900135576723,0
414,0.02166597,0.02142001,0.022397999999999998,0.02102103,27762.85521817,0.005385865457355976,1
420,0.02142501,0.021167,0.02219799,0.02065854,31590.640293599998,0.03766823559999466,0
426,0.02119682,0.01881,0.021222,0.0181,40585.22646118,0.005524862091988325,1
432,0.01881,0.01950412,0.02022798,0.01830659,29066.849366939998,0.01837012730538845,0
438,0.01947169,0.017447,0.01979287,0.017293,24526.53040813,0.0062362770549952975,0
444,0.017447,0.01603632,0.01795613,0.01315,60033.74076860001,0.0604916550219059,0
450,0.01602529,0.01552,0.016287180000000002,0.01396937,43826.682896520004,0.0006163590587675571,0
456,0.01552518,0.014181,0.0158,0.01395,23783.097004289993,0.02736625447869301,1
462,0.014181,0.01337801,0.01508997,0.01305989,26305.469641260002,0.04161715880036354,0
468,0.013383,0.01312728,0.013840000000000002,0.0123,23301.43161129,0.04093803837895394,0
474,0.013151,0.011322,0.01328372,0.010111,34935.24238332,0.008145436644554138,1
480,0.01134997,0.00893949,0.01191502,0.008450000000000001,53949.36934120999,0.10605189204216003,1
486,0.00894996,0.01065,0.01157992,0.0076,72855.57188652,0.01716681942343712,1
492,0.01064799,0.00988186,0.01119232,0.00922,25285.365980859995,0.011552871204912664,0
498,0.009890000000000001,0.007942,0.01009809,0.00769247,32567.485271570004,0.05382205918431282,1
504,0.007940870000000001,0.0088,0.00897,0.00730204,39308.66139653999,0.04267008975148201,0
510,0.00881001,0.00997499,0.010254,0.007823,46949.672944930004,0.028723523020744324,1
516,0.00996002,0.011598,0.01219876,0.00925111,62151.868725140004,0.049324002116918564,1
