Date,Open,Close,High,Low,Volume,Percentage Change,Classification
0,0.01489,0.01499858,0.01547829,0.01399005,684.3819604400001,0.011143489740788937,1
6,0.01483525,0.0153,0.01591716,0.01483524,562.3910535900002,0.012895550578832626,0
12,0.0153001,0.01298402,0.01551687,0.01221747,806.97015553,0.016989907249808308,1
18,0.01314376,0.01233023,0.01334702,0.01218916,378.23000835000005,0.012509556487202644,0
24,0.012406100000000002,0.01255154,0.01297834,0.0114,277.24788794,0.010960054583847523,1
30,0.0126106,0.01196553,0.012900799999999999,0.01195014,152.43034491,0.024556607007980347,1
36,0.0121415,0.01268879,0.01290282,0.002,302.92341056,0.03164920210838318,0
42,0.0126887,0.01246424,0.0126887,0.01210179,120.65442832000002,0.011049625463783741,0
48,0.01246424,0.01264403,0.01322211,0.012126399999999999,172.78318330000002,0.00768031645566225,0
54,0.01261805,0.01269569,0.01284231,0.01241477,134.87245584000001,0.02031928300857544,0
60,0.01271149,0.01267535,0.012847899999999999,0.01240003,102.49628623,0.006984213832765818,1
66,0.012683,0.01131,0.01283267,0.01090836,215.21120905000004,0.02351338416337967,1
72,0.01135279,0.01096692,0.01172239,0.01065069,167.31519697000002,0.002919067163020373,0
78,0.01096561,0.01168769,0.01294412,0.00959314,1133.34567045,0.001159827457740903,0
84,0.011750000000000002,0.00985509,0.01214377,0.00949999,1192.1436919699997,0.04884006083011627,0
90,0.00981028,0.00949081,0.00990009,0.00828001,493.9364692099999,0.003091308521106839,1
96,0.00949053,0.00959588,0.00978114,0.00915814,201.48449405,0.009719566442072392,0
102,0.00959586,0.009704,0.00984382,0.00908495,94.7345395,0.0019520764471963046,1
108,0.009704,0.00961995,0.01095997,0.00946346,449.9375490000001,0.007425877265632152,0
114,0.00963922,0.00898,0.00972189,0.00892532,191.37681995,0.016987541690468788,0
120,0.00898,0.00865103,0.009888,0.008386030000000001,298.63759662,0.045144882053136826,0
126,0.00866691,0.008208,0.00866691,0.007940000000000001,245.73331005999995,0.02169101871550083,0
132,0.0081934,0.00800838,0.00827806,0.0077,323.79885478,0.015003802254796028,0
138,0.00800838,0.00807397,0.008409999999999999,0.00780422,183.92020047999995,0.005482553504407406,1
144,0.0080533,0.008010999999999999,0.00818464,0.0079,146.61816413,0.007256901357322931,1
150,0.00802942,0.00787646,0.008088960000000001,0.00770873,197.71717419,0.010304744355380535,1
156,0.007888800000000001,0.007930000000000001,0.008400000000000001,0.00780087,345.6196646100001,0.009608468040823936,0
162,0.00793001,0.00793412,0.008180000000000002,0.007780199999999998,331.49150781000003,0.001092681079171598,0
168,0.00798395,0.00820123,0.00858723,0.00730784,1009.7862375000001,0.009953943081200123,0
174,0.00820292,0.008215,0.00828538,0.00799999,395.89897355,0.010993555188179016,0
180,0.008215,0.0081256,0.00835511,0.00769015,657.6758064400001,0.012924586422741413,0
186,0.00801486,0.00778029,0.00811959,0.00739262,650.7025066,0.00024941022275015706,0
192,0.00778096,0.00785046,0.0081,0.0075000000000000015,700.4073192000001,0.015565690584480762,1
198,0.007850000000000001,0.00785422,0.00810993,0.00777524,357.59458864000004,0.0018137755105271933,0
204,0.007907260000000001,0.00785303,0.0082,0.0073799999999999985,1335.84739375,0.0058386027812957755,1
210,0.00785303,0.00788958,0.008,0.00772242,1272.19897461,0.004498292226344347,1
216,0.00782173,0.00792761,0.00820761,0.00757,1596.1912997800002,0.016215641051530838,0
222,0.007901499999999999,0.00775059,0.00793937,0.00757,950.66686923,0.0009293871698901056,1
228,0.007750000000000002,0.0077,0.00801774,0.00757,798.22575125,0.005553402937948704,1
234,0.00768147,0.0077179100000000014,0.008,0.0076,975.7907576799997,0.0031914261635392904,1
240,0.00772434,0.00774,0.007770000000000002,0.00749144,464.36375194000004,0.003906675614416599,0
246,0.00772,0.007611700000000002,0.00775555,0.0075200000000000015,609.5862547300001,0.001538155833259225,0
252,0.00761,0.00750363,0.0077,0.0073799999999999985,411.49650302,0.0032771234400570393,0
258,0.0075032,0.008490010000000001,0.009164,0.00733934,11802.81859249,0.014860698953270912,0
264,0.008490010000000001,0.008440000000000001,0.00874192,0.007850000000000001,3529.7828581900003,0.0095693776383996,0
270,0.00840808,0.00892771,0.00899333,0.008201799999999999,2006.4631104500002,0.045153308659791946,0
276,0.00893211,0.00896575,0.00904497,0.00839,2353.56807101,0.009024755097925665,0
282,0.00896574,0.00895334,0.0092595,0.00856199,3590.6241672300002,0.002477834234014153,1
288,0.008956299999999999,0.00953,0.009880000000000002,0.00879483,6397.80545577,0.08818773925304413,0
294,0.00953,0.008768950000000001,0.0097,0.0083,4122.95067566,0.025111816823482517,0
300,0.00876894,0.008256,0.008790000000000001,0.00811001,2647.7930539100007,0.00114229170139879,0
306,0.008256,0.00759355,0.0085,0.00735201,3112.49414659,0.018211975693702698,0
312,0.007534499999999999,0.007050000000000002,0.00782791,0.00699183,3846.3406790200006,0.03421614691615105,1
318,0.00707797,0.0064,0.00747016,0.0061200000000000004,4678.876484300001,0.004027090035378933,0
324,0.00641611,0.00658111,0.006858599999999999,0.00620373,1933.4657222800001,0.00573692936450243,0
330,0.00659778,0.00637079,0.00677238,0.0063,2138.15890466,0.002996898256242275,1
336,0.00637079,0.00629414,0.00641572,0.00622581,775.8637246799999,0.005455280188471079,0
342,0.00629419,0.00623608,0.00631924,0.0061400000000000005,672.0763763000001,0.007384049706161022,0
348,0.0062330400000000005,0.0060685800000000005,0.00625573,0.005993600000000001,1249.80491067,0.002683259779587388,0
354,0.00603976,0.00625512,0.00638774,0.006,1179.63813648,0.062200900167226784,1
360,0.00623336,0.0064058000000000006,0.006999999999999999,0.00612069,1559.0644519399998,0.0021698730997741227,1
366,0.0063709,0.00634979,0.0064600000000000005,0.00574704,1841.09120808,0.0063626193441450605,1
372,0.00634976,0.0062591,0.00641911,0.00623897,486.2789636,0.009612049907445908,0
378,0.0062591,0.00659989,0.007653,0.00616269,11492.77249774,0.00275915302336216,0
384,0.00658741,0.006675,0.00670992,0.006431999999999999,2139.1027709299997,0.003475709119811654,0
390,0.006675,0.00648982,0.00671749,0.0063863999999999995,1689.15672144,0.0030649197287857533,0
396,0.00645588,0.00629731,0.00652164,0.006206000000000001,1178.2864552600004,0.0017609890783205628,0
402,0.00629756,0.0062739,0.00633303,0.006220000000000001,828.5989449699999,0.0038266116753220563,1
408,0.00628149,0.00634894,0.0063799,0.00627,741.6533920900001,0.0017311456613242624,1
414,0.00634894,0.006252000000000001,0.00640776,0.00622852,845.4489689899999,0.00272766430862248,1
420,0.00625302,0.006231,0.0062994,0.00619999,618.79141456,0.0017572148935869336,0
426,0.006231800000000001,0.006050000000000001,0.0062699900000000005,0.00592091,499.68641720000005,0.008180461823940277,1
432,0.006050000000000001,0.00601997,0.0068000000000000005,0.00597665,752.3534080000002,0.0011349287815392015,1
438,0.00601765,0.0059358200000000005,0.00609045,0.00583983,486.84987576000003,0.003974751103669405,0
444,0.005915999999999999,0.00571288,0.006,0.0053,1007.55346458,0.01744818687438965,0
450,0.00571436,0.005469,0.00573935,0.0051,892.32373543,0.0015071134548634289,0
456,0.005469,0.0053235,0.005515,0.0052847300000000005,514.5491507300001,0.00023099762620404365,1
462,0.00532774,0.00526431,0.00561199,0.00520892,817.8452350500002,0.006367807276546955,0
468,0.00526697,0.00523812,0.00542989,0.00511306,626.33112297,0.01074220985174179,1
474,0.00524571,0.00523418,0.00533999,0.00505023,330.77891889000006,0.006902256514877081,0
480,0.00523418,0.00459566,0.005265,0.004370000000000001,1253.9119751999997,0.00839988049119711,1
486,0.00459518,0.00474387,0.00489591,0.00457005,614.9929640899999,0.009228824637830256,0
492,0.00472154,0.00466909,0.00474878,0.00455423,393.01494096000005,0.006260721944272518,0
498,0.00466911,0.00500284,0.0051,0.0040378,2131.38398684,0.04100695624947548,0
504,0.00500298,0.00468508,0.0052441300000000005,0.004379999999999999,3448.20257851,0.03688228130340576,0
510,0.0047009700000000005,0.00405829,0.00471986,0.00395394,2382.00158776,0.061063528060913086,1
516,0.0040548,0.00501555,0.00517999,0.00394158,6980.029664590002,0.005333798471838236,0
522,0.00501487,0.00455,0.00510999,0.00455,3322.28058539,0.04224648699164391,0
528,0.00455,0.0041651100000000005,0.00455869,0.0041347,2202.85975679,0.0012253549648448825,1
534,0.0041651100000000005,0.0041949100000000005,0.0042753800000000005,0.00405054,3317.1223073399997,0.00545529555529356,1
540,0.0041949100000000005,0.00396384,0.00467224,0.00389363,9052.647371719999,0.014003222808241844,0
546,0.00396344,0.00381821,0.00400422,0.00333333,3671.6494669500003,0.00492433225736022,0
552,0.00381822,0.00379055,0.00393972,0.00370992,1355.8769387000002,0.014745132066309454,0
558,0.0037818000000000005,0.00349388,0.00381743,0.0032,1824.9182045400003,0.016020169481635094,0
564,0.00348965,0.0032358000000000005,0.00355,0.00316294,1589.9742604100002,0.014417787082493303,0
570,0.00323699,0.0031311,0.00352001,0.00302185,2698.0984420100003,0.0259146336466074,1
576,0.00312239,0.0032308,0.0035,0.00304002,2429.29691466,0.029408954083919525,0
582,0.00322612,0.00387335,0.00407741,0.0031178,7021.34990692,0.02662039361894131,1
588,0.00387355,0.00395891,0.0043,0.00346753,5636.88895634,0.12409619987010954,1
594,0.00395888,0.0041632200000000005,0.00451982,0.00386873,7023.660985500001,0.3876627087593079,1
600,0.0041632200000000005,0.00786798,0.008513999999999999,0.00415602,108666.54158331,0.2369333654642105,1
606,0.00787166,0.00840023,0.011340000000000001,0.007301100000000001,165784.94065861002,0.03878134489059448,0
612,0.00843758,0.01033019,0.01042152,0.00769934,81984.99236815001,0.16321274638175964,0
618,0.01034985,0.01245735,0.0126,0.00830164,122546.46975878999,0.06154793873429298,0
624,0.01245737,0.0111557,0.0129,0.00999999,145870.08791060004,0.07811751216650009,1
630,0.01115572,0.01602637,0.0166843,0.0098,216448.15207563,0.068189337849617,1
636,0.0160146,0.01606943,0.02219516,0.01314559,312702.31686487,0.07289218157529831,1
642,0.01616042,0.01211111,0.0183,0.01163,124084.10832879,0.12554530799388885,1
648,0.01211111,0.01172873,0.0154998,0.009880000000000002,84900.01981162,0.153305783867836,1
654,0.01172873,0.01088818,0.0143995,0.00986405,87046.18562565002,0.05539240688085556,1
660,0.01091634,0.01075996,0.012414,0.01048177,38756.87864988999,0.05471349135041237,1
666,0.01076102,0.01055102,0.01196649,0.01,34757.43855597,0.004853305406868458,0
672,0.01057084,0.01203204,0.01253313,0.01,53434.44478177,0.20137794315814966,1
678,0.01205168,0.01656749,0.01945,0.01196,250395.81942923996,0.0236999299377203,1
684,0.01656073,0.01542274,0.017776999999999998,0.01462055,46058.61348878,0.053604226559400565,1
690,0.01542273,0.01952026,0.02,0.0151,50083.06489199,0.05659303069114685,1
696,0.01952999,0.01935274,0.02165049,0.0178,104112.15626638001,0.02220701053738594,0
702,0.01936156,0.01963867,0.02022133,0.01794721,55565.85332057001,0.04808928817510605,1
708,0.01963907,0.01676644,0.02151,0.01503384,73536.02738675001,0.016764098778367043,0
714,0.01676644,0.01574207,0.01691508,0.0153,25751.957592600003,0.11412078887224195,0
720,0.01574166,0.01545627,0.01626928,0.012650000000000002,30635.724033100003,0.006056672893464565,0
726,0.01545225,0.01431098,0.01567023,0.01265408,20085.62353612,0.005165254231542349,0
732,0.01430912,0.00994003,0.01534305,0.0098,24105.02584306,0.059602480381727226,1
738,0.00994003,0.01120998,0.01226935,0.00980699,19021.460942600002,0.08609326928853989,1
744,0.011216,0.01297643,0.01438155,0.01105,32444.852809130007,0.0859055444598198,1
750,0.01297643,0.01766463,0.01895086,0.01243999,63748.22178394,0.013634574599564077,0
756,0.01766971,0.01742666,0.01785715,0.01510005,42065.51585853001,0.05526583641767502,0
762,0.01742664,0.01585796,0.0176,0.01521977,22329.89122421,0.11857740581035615,0
768,0.015847999999999998,0.01336761,0.0158775,0.0112675,37327.3598026,0.014863538555800915,0
774,0.01338246,0.01329496,0.0135661,0.01251106,9282.40534357,0.004194454755634069,1
780,0.01331688,0.01237538,0.0137,0.01234376,7878.968387949999,0.024647077545523643,0
786,0.01237854,0.01185358,0.012379,0.01179526,4528.490133129999,0.037506114691495895,0
792,0.01184893,0.01047697,0.012,0.00978986,12933.019417910002,0.10401173681020737,1
798,0.01046257,0.01046183,0.0121055,0.010320000000000001,10914.268129569999,0.08419262617826463,0
804,0.01046306,0.00969997,0.010486,0.009000000000000001,8844.1606548,0.03762304410338402,0
810,0.00971997,0.008661,0.00982349,0.00856164,5254.048720629999,0.1474030762910843,0
816,0.008655999999999999,0.00768001,0.00867664,0.00674536,8761.38775672,0.07795252650976181,1
822,0.007680000000000002,0.00974799,0.01057,0.00762909,17979.129611890003,0.06516318023204802,0
828,0.00974299,0.00885223,0.009785,0.00805577,11032.99770817,0.011906595900654793,1
834,0.0088521,0.00954023,0.0097,0.008520000000000002,8915.93852405,0.004235793836414814,0
840,0.00954023,0.00860007,0.01022982,0.00832009,13230.187664150002,0.056337300688028336,1
846,0.00860009,0.006957720000000001,0.00940074,0.00652112,7486.027631410001,0.1538354456424713,0
852,0.00695766,0.01785006,0.01928744,0.00532084,53792.35443253,0.04032451286911965,1
858,0.01785006,0.0194,0.01994999,0.01382786,32771.26471027,0.015228426083922388,1
864,0.01942009,0.01976223,0.02004824,0.016385880000000002,25682.740010269998,0.06700246036052704,0
870,0.01976219,0.0166,0.01989513,0.01626,10668.91027744,0.0031423736363649373,0
876,0.0166,0.016840599999999997,0.01862938,0.014225,15220.02289978,0.021112753078341484,1
882,0.01689794,0.016973040000000002,0.01852538,0.016000999999999998,13329.557202250002,0.0015794220380485056,1
888,0.01697807,0.01658631,0.0187772,0.01481365,11696.21643041,0.022322991862893105,1
894,0.01658,0.016388,0.01728999,0.016111,4146.49443671,0.025211134925484657,0
900,0.016390000000000002,0.01614944,0.01658,0.01524901,3802.1303356999993,0.003247119951993227,1
906,0.01611586,0.01844474,0.01877719,0.013287,9275.86704445,0.03333902731537819,0
912,0.01835175,0.01811607,0.01898156,0.01721002,9213.27701177,0.0027485413011163477,1
918,0.01811603,0.02176141,0.02499999,0.018000000000000002,15057.72498982,0.050920460373163216,0
924,0.02176141,0.01964189,0.022006599999999998,0.01887321,8813.20848409,0.039117462933063514,1
930,0.01964197,0.01950153,0.02386868,0.01945255,6874.2888388500005,0.03035559318959713,0
936,0.01952102,0.018225,0.01992895,0.01813542,3242.88456268,0.023683378472924232,1
942,0.01822008,0.01920121,0.0209,0.01797135,4019.07983222,0.004475913941860199,0
948,0.01920539,0.01864183,0.02029999,0.01850315,3413.51626376,0.0010433356510475278,1
