Date,Open,Close,High,Low,Volume,Percentage Change,Classification
0,278.46,266.9,278.72,260.62,70372.18518746998,0.013126270845532416,1
3,266.64,263.96,273.75,262.13,43014.52187048,0.010755912400782108,1
6,263.96,261.64,268.97,256.5,49485.00214067,0.018688676878809932,0
9,261.72,234.02,262.37,162.0,181748.33529329998,0.002727350220084191,1
12,234.02,232.08,237.94,221.77,54382.79615662999,0.020535595715045932,0
15,232.08,222.74,232.72,196.6,137039.14102672,0.009648303501307964,1
18,223.0,232.0,238.9,220.11,60454.67057485001,0.006551260128617287,0
21,232.0,229.01,233.96,225.2,29725.516006079997,0.010947776958346369,0
24,229.01,228.52,231.89,226.1,27083.579725869997,0.008891008794307709,1
27,228.77,240.06,248.48,228.52,42391.19694946,0.0120174502953887,1
30,239.91,238.06,247.68,237.01,37797.34826791,0.013917653821408749,1
33,238.05,236.02,242.89,228.42,29472.694963789996,0.026397041976451874,0
36,236.0,231.47,236.47,227.33,27466.587854359997,0.00700426334515214,0
39,231.57,233.35,236.26,227.0,28832.52199167,0.005558907054364681,0
42,233.39,227.0,233.87,226.38,18840.30218269,0.019946463406085968,1
45,227.0,234.59,236.25,224.25,38417.81833126,0.0011522703571245074,0
48,234.59,237.81,238.6,233.0,19805.81420994,0.013236514292657377,1
51,238.07,237.58,241.5,235.11,24451.91025766,0.0038156735245138407,1
54,237.5,240.39,241.11,236.19,17511.111684550004,0.002084288746118545,0
57,240.35,246.99,249.01,236.24,31181.16947844,0.007218008395284414,0
60,246.99,245.06,247.29,242.62,17938.724553080003,0.0023611788637936115,1
63,245.1,245.69,248.73,243.5,17237.517147029997,0.019358186051249504,1
66,245.69,256.06,257.5,245.33,35056.198377459994,0.050891432911157615,1
69,256.07,265.23,275.19,255.84,81093.01694431,0.002002266701310873,0
72,265.5,268.0,273.97,262.35,34866.11905134,0.030776463449001312,1
75,268.0,289.57,291.61,267.6,69289.05288347,0.025898108258843425,0
78,289.69,301.5,303.68,282.25,82651.19848673,0.01573517918586731,1
81,301.06,325.26,336.0,296.32,149487.45646292,0.016914177685976032,0
84,325.26,379.49,379.9,307.2,150105.47834262002,0.15655769407749176,1
87,379.5,360.04,504.0,352.06,620901.7651852601,0.060168627649545676,1
90,360.27,371.11,396.78,351.2,144425.09750379,0.020119873806834217,1
93,371.1,318.73,388.99,300.28,241282.0591059,0.06349533051252365,1
96,318.22,332.01,346.44,317.97,100713.96998197999,0.03837493062019348,0
99,332.01,334.77,342.5,315.0,84921.82352421,0.00023902715474832803,0
102,334.52,322.16,338.99,309.46,63971.85561363001,0.015523774549365044,1
105,322.07,319.91,329.35,315.55,26999.384915509996,0.003513284493237734,0
108,319.91,351.96,369.9,316.02,113192.94938002998,0.0115981912240386,1
