Date,Open,Close,High,Low,Volume,Percentage Change,Classification
0,6.1e-07,6e-07,6.2e-07,5.8e-07,78.60925114000001,0.016949152573943138,0
6,6e-07,5.699999999999999e-07,6e-07,5.5e-07,41.91398879,0.08064515888690947,1
12,5.8e-07,5.9e-07,6.3e-07,5.699999999999999e-07,53.906352930000004,0.0,1
18,5.9e-07,5.599999999999999e-07,6.1e-07,5.5e-07,26.4056263,0.0181818176060915,0
24,5.699999999999999e-07,5.5e-07,5.699999999999999e-07,5.3e-07,48.1243248,0.018518518656492237,0
30,5.5e-07,5.4e-07,5.5e-07,5.2e-07,41.360564450000005,0.018867924809455868,0
36,5.4e-07,5.4e-07,5.5e-07,5.2e-07,28.01314583,0.018867924809455868,0
42,5.4e-07,5.1e-07,6e-07,5.1e-07,86.35636045000003,0.0,1
48,5.2e-07,5.2e-07,5.3e-07,5e-07,70.44561035999999,0.01960784383118153,0
54,5.2e-07,4.8e-07,5.2e-07,4.8e-07,37.532606009999995,0.0,1
60,4.9e-07,4.7e-07,4.9e-07,4.7e-07,42.178065509999996,0.0,1
66,4.7e-07,4.5e-07,4.9e-07,4.2e-07,70.94341730000001,0.0,1
72,4.5e-07,4.1e-07,4.6e-07,3.9e-07,65.75128115,0.02500000037252903,0
78,4.1e-07,4.1e-07,4.8e-07,3.8e-07,135.29871093,0.02380952425301075,1
84,4.2e-07,3.7e-07,4.2e-07,3.1e-07,139.39652005000002,0.0,1
90,3.8e-07,3.9e-07,4.1e-07,3.3e-07,147.65355374,0.0,1
96,3.8e-07,4e-07,4.1e-07,3.7e-07,85.24747117000001,0.052631579339504235,0
102,3.9e-07,4e-07,4e-07,3.8e-07,88.02946637,0.0,1
108,3.9e-07,3.5e-07,4e-07,3.4e-07,109.85858950000001,0.029411764815449718,0
114,3.5e-07,3.2e-07,3.6e-07,3.1e-07,240.49944582,0.0,1
120,3.2e-07,3.2e-07,3.5e-07,2.9e-07,409.17253731,0.032258063554763794,0
126,3.2e-07,3e-07,3.2e-07,2.8e-07,253.84609839000004,0.0,1
132,3e-07,3.1e-07,3.1e-07,2.8e-07,333.48586396,0.03333333507180214,0
138,3e-07,3.2e-07,3.5e-07,2.9e-07,379.21713273,0.0,1
144,3.2e-07,3.2e-07,3.2e-07,3.1e-07,204.71952948000003,0.0,1
150,3.2e-07,3.8e-07,4.9e-07,3e-07,713.69704,0.05000000074505806,1
156,3.8e-07,3.9e-07,4.4e-07,3.7e-07,520.72286046,0.02500000037252903,1
162,4e-07,4.5e-07,4.8e-07,3.7e-07,321.61374824999996,0.02272727340459824,0
168,4.5e-07,8.4e-07,1.37e-06,4.3e-07,7391.140788360001,0.0,1
174,8.499999999999998e-07,7e-07,8.699999999999998e-07,5.5e-07,2525.12540157,0.06666667014360428,1
180,7e-07,7.799999999999998e-07,9.3e-07,7e-07,1739.55059348,0.012987012974917887,0
186,7.799999999999998e-07,7.1e-07,8.499999999999998e-07,6.9e-07,1305.56613569,0.014285714365541937,0
192,7.1e-07,6.4e-07,7.2e-07,6.2e-07,548.6822752400001,0.0,1
198,6.4e-07,5.699999999999999e-07,6.699999999999999e-07,5.599999999999999e-07,460.94418051,0.03389830514788628,1
204,5.699999999999999e-07,5.599999999999999e-07,5.9e-07,5.5e-07,405.85372867,0.03703703731298447,0
210,5.599999999999999e-07,5.8e-07,6.1e-07,5.2e-07,697.44153538,0.0357142873108387,0
216,5.699999999999999e-07,5.5e-07,6.1e-07,5.4e-07,776.99098669,0.05769230797886848,0
222,5.5e-07,5.1e-07,5.5e-07,4.9e-07,594.9883374799999,0.0,1
228,5.1e-07,5.1e-07,5.3e-07,4.9e-07,385.79668628999997,0.15000000596046448,1
234,5.1e-07,5.3e-07,6.8e-07,5.1e-07,3125.0551985899997,0.03921568766236305,0
240,5.3e-07,4.9e-07,5.4e-07,4.8e-07,701.49293315,0.0,1
246,4.9e-07,5.5e-07,5.8e-07,4.6e-07,1016.18746943,0.037735849618911736,0
252,5.5e-07,5e-07,5.5e-07,5e-07,313.65765238,0.0,1
258,5.1e-07,5.1e-07,5.3e-07,4.8e-07,398.87096489,0.019999999552965164,0
264,5.1e-07,5.1e-07,5.3e-07,5e-07,281.29828239,0.0,1
270,5e-07,4.9e-07,5.1e-07,4.8e-07,253.37782281,0.019999999552965164,1
276,4.9e-07,4.9e-07,5.5e-07,4.8e-07,433.0564339399999,0.019999999552965164,1
282,4.9e-07,5.1e-07,5.2e-07,4.9e-07,252.00234022,0.019999999552965164,0
288,5.1e-07,4.5e-07,5.1e-07,4.4e-07,384.56723766,0.0714285746216774,0
294,4.5e-07,4.4e-07,4.7e-07,4e-07,304.88554795,0.0731707289814949,0
300,4.4e-07,4.4e-07,4.6e-07,3.9e-07,223.80795601000003,0.04347826167941093,1
306,4.3e-07,4.8e-07,4.9e-07,3.8e-07,716.09728492,0.09090909361839294,0
312,4.8e-07,4.4e-07,4.8e-07,4.1e-07,612.12004257,0.04347826167941093,1
318,4.5e-07,4.4e-07,4.9e-07,4.2e-07,539.59876674,0.0,1
324,4.5e-07,4.3e-07,4.8e-07,4.3e-07,419.96890778,0.0,1
330,4.3e-07,4.1e-07,4.4e-07,3.9e-07,406.32267597000003,0.02380952425301075,1
336,4.2e-07,3.9e-07,4.3e-07,3.9e-07,323.46990125,0.0,1
342,3.9e-07,3.6e-07,4.1e-07,3.6e-07,308.98681146,0.0,1
348,3.6e-07,3.7e-07,4e-07,3.5e-07,724.7802428599999,0.02777777798473835,0
354,3.6e-07,3.6e-07,3.8e-07,3.5e-07,241.95793114999998,0.052631579339504235,1
360,3.6e-07,4.1e-07,4.9e-07,3.6e-07,2404.01208633,0.02500000037252903,0
366,4.3e-07,4.1e-07,4.4e-07,3.8e-07,1402.44228855,0.02380952425301075,1
372,4.1e-07,4e-07,4.7e-07,3.9e-07,2434.63268664,0.024390242993831638,1
378,4.1e-07,3.9e-07,4.2e-07,3.6e-07,1198.4903141900002,0.02500000037252903,1
384,3.9e-07,4e-07,4e-07,3.8e-07,539.3697285400001,0.0,1
390,4e-07,3.7e-07,4e-07,3.6e-07,613.3887631499999,0.026315789669752118,1
396,3.7e-07,3.7e-07,3.8e-07,3.6e-07,314.66565463000006,0.0,1
402,3.8e-07,3.9e-07,4.3e-07,3.6e-07,1596.9976197399997,0.0,1
408,3.8e-07,3.8e-07,4e-07,3.6e-07,940.8334849900001,0.0,1
414,3.8e-07,3.8e-07,3.9e-07,3.7e-07,450.76663571999995,0.027027027681469917,0
420,3.8e-07,3.7e-07,3.9e-07,3.3e-07,683.0925659499999,0.02777777798473835,0
426,3.8e-07,3.6e-07,3.8e-07,3.4e-07,472.23574217,0.0,1
432,3.5e-07,3.5e-07,3.6e-07,3.4e-07,197.83336879,0.0,1
438,3.4e-07,3.3e-07,3.5e-07,3.3e-07,152.1526262,0.029411764815449718,1
444,3.4e-07,3.1e-07,3.4e-07,3e-07,425.73579744000006,0.0,1
450,3.1e-07,3.1e-07,3.3e-07,2.9e-07,258.21265869,0.1388888955116272,1
456,3.1e-07,3.2e-07,3.7e-07,3e-07,566.2838955899999,0.0,1
462,3.2e-07,2.9e-07,3.2e-07,2.8e-07,313.66801147999996,0.0,1
468,3e-07,2.9e-07,3e-07,2.8e-07,132.80150024999998,0.03333333507180214,1
474,2.8e-07,2.9e-07,3e-07,2.8e-07,84.71402947000001,0.0,1
480,2.8e-07,2.8e-07,2.9e-07,2.7e-07,165.63177821,0.0,1
486,2.8e-07,2.9e-07,3e-07,2.7e-07,162.3103067,0.0357142873108387,0
492,2.9e-07,2.8e-07,2.9e-07,2.6e-07,166.32492162,0.0,1
498,2.7e-07,2.6e-07,2.8e-07,2.4e-07,286.96915712,0.03999999910593033,0
504,2.6e-07,2.4e-07,2.7e-07,2.2e-07,338.37739783,0.0,1
510,2.4e-07,2.1e-07,2.5e-07,1.9e-07,332.99408102999996,0.08695652335882187,1
516,2.1e-07,2.5e-07,2.8e-07,2e-07,549.21468881,0.07407407462596892,1
522,2.5e-07,2.4e-07,2.8e-07,2.4e-07,307.30353231,0.04347826167941093,0
528,2.4e-07,2.2e-07,2.5e-07,2.2e-07,199.13185850999997,0.04347826167941093,1
534,2.2e-07,2.2e-07,2.3e-07,2.2e-07,196.03396034000002,0.0,1
540,2.3e-07,2.1e-07,2.3e-07,2e-07,215.17757094000004,0.05000000074505806,0
546,2e-07,2.1e-07,2.2e-07,1.9e-07,225.13626972999998,0.0,1
552,2.1e-07,2.1e-07,2.2e-07,1.9e-07,193.75473284999998,0.10526315867900847,0
558,2.1e-07,1.9e-07,2.1e-07,1.8e-07,267.31773361,0.0555555559694767,0
564,1.9e-07,1.6e-07,1.9e-07,1.6e-07,150.66405858000002,0.05882352963089942,1
570,1.7e-07,1.6e-07,1.8e-07,1.5e-07,153.26145897,0.05882352963089942,1
576,1.7e-07,1.7e-07,1.8e-07,1.6e-07,306.99807685,0.10526315867900847,1
582,1.8e-07,2e-07,2.2e-07,1.7e-07,965.5416098700002,0.0476190485060215,1
588,2e-07,2.4e-07,2.4e-07,1.9e-07,823.4728971499999,0.1428571492433548,1
594,2.4e-07,2.6e-07,3.3e-07,2.1e-07,3358.35700171,0.21212121844291687,1
600,2.5e-07,3.8e-07,6.1e-07,2.5e-07,10346.232167169997,0.025641025975346562,1
606,3.7e-07,3.3e-07,4.2e-07,3e-07,4119.36317499,0.03125,0
612,3.3e-07,3.9e-07,3.9e-07,3.1e-07,2563.59169993,0.054054055362939835,0
618,3.9e-07,4e-07,4.1e-07,3.4e-07,2767.29473075,0.024390242993831638,1
624,3.9e-07,5.599999999999999e-07,5.599999999999999e-07,3.9e-07,5289.258519,0.03448275849223137,1
630,5.599999999999999e-07,5.1e-07,5.9e-07,3.6e-07,7765.078312230001,0.072727270424366,1
636,5e-07,6.499999999999999e-07,9.699999999999998e-07,5e-07,31180.01578998,0.04411764815449715,1
642,6.699999999999999e-07,6.1e-07,7.1e-07,5.599999999999999e-07,7725.445326050001,0.31460675597190857,1
648,6e-07,1.47e-06,1.89e-06,4e-07,79213.85684707,0.04545454680919647,1
654,1.48e-06,1.1e-06,1.75e-06,8.499999999999998e-07,49126.43225005,0.07563025504350662,1
660,1.1e-06,1.26e-06,1.45e-06,9.699999999999998e-07,28351.944243669997,0.052631579339504235,1
666,1.25e-06,1.18e-06,1.44e-06,1.16e-06,30413.059076169997,0.02479338832199573,1
672,1.18e-06,1.16e-06,1.28e-06,1.05e-06,11952.863901929999,0.03333333507180214,1
678,1.1699999999999998e-06,1.11e-06,1.25e-06,1.07e-06,8252.47933545,0.00909090880304575,0
684,1.11e-06,1e-06,1.18e-06,5.3e-07,9743.944045440001,0.038461539894342416,1
690,1e-06,9.8e-07,1.08e-06,9.000000000000002e-07,4387.983227000001,0.04255319014191628,0
696,9.8e-07,9.1e-07,1.08e-06,8.499999999999998e-07,4967.453468159999,0.1666666716337204,0
702,9.1e-07,7.3e-07,9.3e-07,7.1e-07,6863.74599938,0.05797101557254791,0
708,7.2e-07,7.1e-07,8.1e-07,6.499999999999999e-07,4533.732371499999,0.07792207598686217,1
714,7.1e-07,6.599999999999999e-07,7.9e-07,6.499999999999999e-07,2302.6891526199997,0.0476190485060215,0
720,6.599999999999999e-07,6.499999999999999e-07,6.8e-07,5.599999999999999e-07,2166.6217579,0.015625,0
726,6.499999999999999e-07,5.699999999999999e-07,6.499999999999999e-07,5.5e-07,1600.23341425,0.0,1
732,5.8e-07,3.9e-07,5.8e-07,3.7e-07,1757.2479378500002,0.09302325546741486,1
738,3.9e-07,4.2e-07,4.8e-07,3.7e-07,1048.8330953200002,0.04545454680919647,1
744,4.2e-07,4.1e-07,4.5e-07,3.9e-07,1323.11320285,0.0,1
750,4.1e-07,5.1e-07,5.599999999999999e-07,4e-07,4322.2415134799985,0.0625,0
756,5e-07,4.2e-07,5.4e-07,4.2e-07,2271.5597004300002,0.024390242993831638,0
762,4.2e-07,3.6e-07,4.4e-07,3.4e-07,1532.33860563,0.2413793057203293,0
768,3.6e-07,2.2e-07,3.6e-07,2.1e-07,4008.80805022,0.0,1
774,2.2e-07,3e-07,3.1e-07,1.9e-07,2820.8214106799996,0.03448275849223137,0
780,3e-07,2.5e-07,3.2e-07,2.3e-07,2520.3989406399996,0.0416666679084301,0
786,2.4e-07,2.4e-07,2.5e-07,2.1e-07,811.83121336,0.09090909361839294,0
792,2.4e-07,1.8e-07,2.4e-07,1.7e-07,1424.2412887899998,0.052631579339504235,1
798,1.8e-07,1.8e-07,2.1e-07,1.8e-07,744.86199873,0.05882352963089942,0
804,1.9e-07,1.8e-07,2e-07,1.5e-07,1001.2067721899999,0.05882352963089942,0
810,1.7e-07,1.7e-07,2e-07,1.7e-07,587.02805243,0.0625,0
816,1.8e-07,1.6e-07,1.8e-07,1.5e-07,806.6923954000001,0.06666667014360428,0
822,1.7e-07,1.7e-07,2e-07,1.5e-07,1139.38331048,0.0555555559694767,1
828,1.8e-07,1.7e-07,1.9e-07,1.6e-07,464.20571839999997,0.0,1
834,1.7e-07,2.3e-07,2.7e-07,1.6e-07,2294.04947271,0.0,1
840,2.4e-07,2e-07,2.4e-07,1.9e-07,1201.2071396899998,0.052631579339504235,0
846,2e-07,1.9e-07,2.3e-07,1.8e-07,932.0818801700001,0.1875,0
852,1.9e-07,2e-07,2e-07,1.3999999999999998e-07,1201.61574628,0.09090909361839294,1
858,1.9e-07,3.4e-07,3.9e-07,1.9e-07,5608.472231900001,0.09677419066429138,0
864,3.4e-07,7.3e-07,7.699999999999998e-07,2.9e-07,10759.87724057,0.2586206793785095,0
870,7.3e-07,6e-07,7.599999999999998e-07,5.2e-07,7777.72817391,0.0476190485060215,1
876,6.1e-07,8.4e-07,8.9e-07,5.699999999999999e-07,8694.394331720001,0.03448275849223137,1
882,8.4e-07,8.499999999999998e-07,1.14e-06,8.1e-07,13179.25217049,0.0555555559694767,1
888,8.499999999999998e-07,6.8e-07,9.3e-07,5.2e-07,6020.82534004,0.014925372786819938,0
894,6.699999999999999e-07,6.1e-07,7.4e-07,5.9e-07,2598.50080414,0.0317460335791111,1
900,6.1e-07,6.1e-07,6.9e-07,6e-07,1403.90134473,0.03389830514788628,0
906,6.2e-07,5.3e-07,6.2e-07,3.5e-07,2719.39335055,0.08163265138864517,0
912,5.2e-07,5.9e-07,6.3e-07,4.8e-07,1842.5239657600005,0.032786883413791656,1
918,5.9e-07,6.8e-07,7.9e-07,5.699999999999999e-07,2626.63661869,0.0793650820851326,0
